question_number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
210058003258,A,A,D,A,E,C,C,B,D,A,C,E,A,B,C,B,B,D,A,A,E,E,C,A,B,A,E,A,E,C,E,B,A,B,D,E,A,D,E,D,B,D,B,A,B
210055212190,C,A,D,B,D,B,C,C,D,A,C,A,B,B,C,B,A,D,A,C,B,E,D,D,D,C,B,C,E,E,E,A,A,C,C,D,A,C,B,D,B,D,E,A,A
210055940787,B,D,E,C,D,B,C,B,D,A,D,B,B,A,C,B,C,B,B,A,E,E,E,A,C,A,C,A,E,D,C,D,A,C,D,E,A,E,B,D,B,D,E,E,A
210056662332,B,C,B,.,D,C,C,E,D,B,C,D,B,.,C,B,A,C,C,A,E,E,C,E,B,A,A,A,A,E,E,A,A,E,D,A,C,D,B,D,E,D,A,E,A
210054836424,A,B,E,A,E,C,C,D,D,B,D,A,A,B,D,B,B,E,B,A,E,E,E,A,A,A,D,A,E,C,A,D,A,A,B,E,A,A,B,A,C,D,E,E,C
210056167428,A,B,B,C,B,B,E,A,D,C,C,B,C,D,A,B,C,A,A,C,A,B,A,B,C,B,C,C,A,B,C,B,A,B,C,B,C,D,D,A,A,B,B,C,B
210055331355,B,C,E,D,D,.,.,.,D,A,D,C,D,D,E,B,C,C,E,A,C,E,E,B,D,D,E,C,C,D,E,B,D,D,D,B,B,E,D,A,C,A,A,A,C
210055894588,B,E,B,B,D,C,C,B,D,A,C,B,D,E,C,B,B,A,D,A,C,E,C,A,C,A,E,A,B,A,C,B,A,E,C,A,D,C,B,B,D,B,.,A,A
210057477417,B,A,D,C,E,C,E,A,D,A,C,C,B,E,D,B,A,A,B,A,E,E,A,A,B,A,C,A,E,E,D,B,A,D,C,A,A,D,B,D,C,D,B,A,A
210056985735,A,A,A,C,D,B,A,E,B,B,C,A,B,C,C,E,E,C,E,E,E,C,E,E,C,A,A,A,A,E,A,C,A,C,D,A,E,C,E,C,A,D,C,A,D
210056022979,A,A,D,C,B,C,C,E,D,E,B,E,B,A,C,D,B,C,E,C,D,E,E,B,B,A,C,D,A,B,E,B,E,E,E,A,A,C,E,D,E,D,E,C,D
210055887077,D,D,D,C,C,B,A,E,D,C,C,B,E,C,D,D,E,C,E,D,D,E,E,C,D,B,C,E,A,E,A,E,A,C,A,D,C,D,B,A,D,D,B,E,E
210057414775,E,A,A,C,B,B,C,*,A,*,C,B,C,E,C,E,D,C,C,A,B,E,D,C,A,A,C,E,E,D,B,E,A,C,D,D,E,D,E,A,B,A,E,E,E
210055355159,A,A,A,E,E,B,C,B,D,A,A,B,C,C,C,D,B,C,C,A,C,C,A,E,D,D,D,C,C,B,B,B,A,A,E,C,C,B,D,E,A,B,C,C,B
210054670147,E,A,C,C,E,.,C,.,D,C,.,.,.,.,.,B,.,.,.,A,.,E,.,.,.,.,C,A,E,A,.,B,E,.,.,.,A,C,.,D,B,D,B,A,.
210054485781,C,A,C,A,E,B,C,B,B,A,C,A,D,A,C,E,C,C,C,A,D,E,D,C,B,A,D,E,D,D,D,A,B,D,D,A,A,C,B,D,D,D,E,C,A
210055078197,D,E,E,D,D,C,D,D,D,A,D,A,E,A,C,B,D,C,D,A,D,B,C,C,A,A,C,A,D,C,E,A,D,D,B,E,C,B,B,C,B,A,B,D,A
210056217564,A,A,D,A,E,C,D,E,D,C,B,B,B,A,C,B,A,A,A,A,E,E,C,B,B,A,C,E,E,D,E,B,A,E,D,A,E,C,B,D,B,D,C,E,A
210054506159,B,D,E,C,D,C,C,E,D,C,C,E,B,A,D,C,A,C,B,A,A,E,C,A,B,A,A,E,C,C,E,D,A,A,D,C,E,D,B,D,B,D,B,A,A
210057047745,D,E,C,B,A,B,C,A,D,E,C,C,B,A,B,C,D,A,B,A,E,C,B,D,C,A,C,A,E,B,D,B,E,B,C,D,B,D,E,A,B,D,E,A,D
210054603729,B,D,D,C,D,B,C,C,D,C,C,C,A,C,C,B,B,A,E,A,D,C,D,A,B,A,E,A,E,C,E,B,E,C,D,E,D,D,B,D,B,D,B,A,B
210055941311,B,D,A,E,D,C,C,C,D,C,D,C,A,B,C,B,C,A,B,A,E,C,E,A,A,A,E,D,C,C,E,A,A,B,E,C,C,D,A,C,B,D,E,C,E
210055571275,B,D,E,C,D,C,C,C,D,A,B,E,B,A,C,B,A,A,A,A,C,E,C,A,B,A,C,A,E,E,E,B,E,A,D,A,A,E,B,D,B,D,B,A,D
210057065742,B,C,E,B,A,B,C,D,D,E,C,A,B,A,A,B,B,A,E,A,D,E,E,B,B,A,A,A,E,B,C,A,A,D,C,A,E,D,B,D,E,D,E,A,A
210056708252,C,D,A,E,B,E,B,A,D,E,D,B,C,A,E,D,E,A,D,D,A,D,E,B,C,A,B,C,D,E,A,B,C,D,E,A,B,C,D,E,A,B,C,D,E
210054666573,A,A,D,A,E,C,C,C,D,A,C,C,B,D,C,B,B,A,A,A,D,E,C,D,B,A,C,A,E,B,E,B,A,C,D,C,A,B,E,E,B,D,B,A,E
210057584488,A,A,C,C,E,C,C,D,D,E,C,B,E,B,D,C,B,A,D,A,A,E,A,A,D,A,C,E,C,E,E,B,A,E,B,B,A,C,B,E,E,D,E,B,D
210055617812,A,C,E,C,E,D,A,B,D,B,C,B,D,B,C,E,D,B,D,E,B,E,D,A,B,A,E,A,B,E,B,E,E,C,E,D,E,D,B,D,D,D,E,C,E
210057329382,E,A,A,A,C,B,A,B,D,A,C,B,A,A,C,B,B,C,B,A,C,E,C,A,B,A,E,A,B,E,B,B,A,E,C,B,A,E,B,A,C,E,B,B,A
210056404154,D,C,C,D,D,C,C,C,B,E,B,A,B,B,C,B,B,B,A,A,E,E,A,D,B,A,A,E,C,C,D,B,A,A,C,D,B,E,D,B,D,B,B,A,D
210057775470,C,A,E,C,E,C,E,E,E,A,B,B,E,E,C,B,B,C,C,A,E,E,D,E,D,D,C,D,E,D,C,E,A,B,C,D,A,C,C,D,B,D,E,C,D
210056708164,E,D,C,A,D,C,A,B,D,E,C,A,E,C,A,E,E,E,B,A,C,E,A,B,D,A,C,A,C,A,C,B,E,C,D,B,A,E,A,B,A,B,B,A,A
210056022020,B,D,D,D,D,C,C,A,B,A,C,C,A,D,D,B,A,A,B,A,E,E,D,E,C,A,D,A,B,C,A,B,A,A,E,B,A,C,B,B,A,B,B,A,B
210056362082,A,A,D,C,E,C,C,E,D,B,E,C,C,E,B,E,B,B,E,A,E,E,B,B,C,D,D,D,A,C,E,E,E,C,D,E,C,D,D,A,B,A,E,A,B
210055192510,A,E,B,C,D,E,B,C,E,D,A,A,C,E,D,C,E,D,E,E,D,B,A,C,A,E,C,A,B,E,E,E,E,E,D,B,A,C,A,D,C,E,C,B,C
210057843470,A,B,A,C,E,B,B,D,D,A,C,D,B,D,D,E,B,C,E,B,E,C,E,A,A,E,D,C,E,A,D,E,A,C,E,C,A,C,B,E,C,D,E,C,E
210056837108,B,D,B,D,D,C,C,D,D,A,A,B,B,C,C,B,B,A,A,A,E,E,C,C,B,C,C,A,E,B,B,A,A,C,C,E,A,E,E,C,D,D,B,E,C
210054831998,B,A,D,B,E,A,D,A,A,D,C,B,E,A,E,A,B,E,C,A,E,D,E,A,D,D,C,A,B,C,B,A,B,C,A,B,C,D,C,A,D,B,A,E,A
210057643781,C,A,E,C,E,D,E,E,D,A,B,B,D,C,D,C,A,B,A,D,D,C,D,A,D,A,C,C,B,E,C,D,B,B,A,B,D,D,D,A,C,B,B,E,E
210057134573,B,A,A,B,D,D,E,D,E,D,C,A,E,C,C,D,E,E,D,D,E,B,C,B,D,D,C,B,A,B,D,B,D,B,C,A,A,C,B,B,C,B,C,B,E
210056178772,D,A,D,A,E,C,C,E,D,A,C,A,A,B,C,B,B,B,B,A,E,E,C,A,B,A,C,E,A,A,C,B,B,A,E,E,A,D,B,A,B,D,B,A,E
210055632956,B,A,E,C,D,B,D,A,E,C,A,B,C,D,E,B,E,C,A,D,E,A,B,D,C,D,B,D,A,C,D,A,E,B,C,E,B,A,D,C,E,B,D,A,C
210056860862,A,A,D,C,E,C,D,B,D,C,D,A,D,D,C,B,C,D,B,A,C,E,C,B,B,B,C,A,C,C,E,C,A,E,D,A,A,D,D,D,B,D,A,A,A
210057438438,A,B,C,D,E,A,D,A,B,C,D,E,A,B,C,D,E,A,B,C,D,E,A,B,C,D,E,A,B,C,D,E,A,B,C,D,E,A,B,C,D,E,A,C,B
210054492251,A,C,B,B,E,C,C,C,D,A,B,D,E,D,C,D,D,C,C,A,A,D,E,A,D,C,D,B,A,C,E,A,A,A,A,D,A,C,B,A,C,D,A,C,B
210055687715,B,C,D,C,B,C,C,B,D,E,C,B,B,C,C,B,A,A,B,A,E,E,E,A,B,A,E,A,D,E,E,B,B,D,C,C,E,A,C,D,B,C,D,C,D
210056119847,B,D,E,C,D,C,C,E,D,C,C,E,A,B,C,C,D,E,C,A,C,E,D,A,C,A,B,D,A,D,D,B,E,C,B,C,A,C,B,D,B,D,B,A,A
210056670357,A,B,B,C,B,C,D,B,C,B,C,C,C,E,C,E,C,C,D,A,C,B,B,A,B,B,D,C,A,C,C,B,C,D,E,A,B,C,D,E,E,D,D,C,A
210055010451,E,B,D,B,A,C,C,C,D,A,C,E,B,D,D,B,C,D,B,A,D,E,A,A,C,A,A,A,C,C,E,B,D,A,D,E,A,D,B,A,B,D,B,A,E
210055858029,A,A,E,C,B,B,D,D,D,E,B,A,B,B,A,C,C,C,D,A,E,E,D,C,D,C,D,A,E,C,E,E,B,C,A,E,A,D,B,A,B,C,E,B,E
210057951474,A,A,D,C,E,C,C,B,D,A,C,A,D,C,D,B,A,A,E,A,B,E,A,A,C,A,C,A,C,A,E,B,D,B,C,A,A,D,B,D,E,D,E,E,A
210056123457,A,A,B,D,E,B,C,C,D,C,C,A,E,E,C,B,D,C,E,A,B,E,A,B,E,A,E,A,A,C,C,C,E,B,D,E,A,E,B,D,E,C,B,D,B
210054581340,B,D,E,C,D,C,C,C,D,A,C,E,B,D,E,B,B,D,A,A,E,E,C,A,B,A,E,E,E,D,E,B,E,A,D,C,E,D,B,D,B,D,E,B,A
210057130798,E,C,E,D,D,C,C,B,D,B,C,C,A,A,B,B,C,A,D,A,E,E,D,A,B,A,C,C,E,C,E,C,A,E,D,B,A,E,A,C,E,B,B,A,C
210055386820,A,A,C,C,E,C,C,A,D,C,C,E,A,B,D,B,A,C,E,A,A,B,C,C,B,A,C,C,E,B,A,B,E,B,A,E,A,B,B,D,D,A,B,C,D
210057763216,C,A,E,E,D,E,E,E,D,C,E,C,B,E,B,D,E,C,A,D,D,C,B,E,E,D,D,B,B,E,C,B,B,C,D,C,D,C,E,E,A,C,B,D,A
210055016912,C,B,E,C,D,E,E,D,B,A,A,E,D,C,E,E,D,E,A,B,C,E,A,E,B,D,B,A,E,C,E,B,A,C,D,D,C,D,E,A,D,D,C,E,E
210055874678,B,E,D,C,A,B,C,A,E,B,C,B,D,B,E,A,D,A,B,E,E,E,E,E,A,A,A,A,E,B,E,D,B,C,E,A,C,E,E,A,C,C,C,A,C
210056708581,C,A,D,E,A,C,E,B,A,E,E,B,E,A,C,B,B,C,D,E,E,C,E,C,A,D,C,A,B,E,D,A,B,E,B,A,E,E,A,C,A,B,B,A,D
210057860809,E,C,C,A,B,B,A,E,D,A,C,D,E,A,C,E,C,E,C,D,B,B,B,E,B,A,C,A,A,E,E,B,A,E,E,A,B,D,C,A,B,E,E,C,E
210056324360,C,A,C,A,E,C,C,C,D,A,A,A,E,A,C,A,C,C,E,A,E,E,B,A,E,A,B,A,E,E,E,E,A,E,E,E,B,C,B,C,D,A,B,E,E
210055318196,B,D,B,D,D,C,C,C,D,E,E,E,C,A,C,B,B,A,D,A,B,E,C,A,B,C,B,C,C,A,C,B,A,D,D,E,C,D,B,D,B,D,E,E,A
210057271478,A,A,D,C,E,C,C,C,D,A,C,D,B,C,C,A,D,D,B,A,D,E,A,A,B,A,C,A,E,E,E,B,E,A,D,E,A,E,B,D,B,D,B,A,E
210057044610,C,E,A,D,C,D,D,E,D,B,A,A,E,C,D,D,E,E,A,A,A,B,B,C,D,D,D,D,B,C,B,A,D,B,B,D,B,E,C,A,B,E,C,E,B
210055187081,A,A,C,A,E,C,C,B,D,E,C,E,A,C,C,D,B,A,E,A,D,E,E,A,B,A,C,E,E,C,C,A,E,B,C,E,A,D,B,E,B,D,B,A,E
210057748944,B,E,C,B,A,D,E,B,D,B,C,B,C,A,D,E,D,B,C,A,B,E,E,B,D,D,D,C,B,C,D,B,A,C,C,C,A,C,E,D,C,C,C,B,C
210057507843,A,A,D,C,E,C,C,B,D,C,C,E,A,C,C,B,B,A,B,A,B,E,B,A,C,C,E,A,A,C,E,E,E,B,D,A,A,D,B,D,B,D,B,D,A
210056292996,A,A,A,C,B,C,E,A,A,B,A,B,A,E,B,C,E,E,E,E,B,E,B,C,B,A,C,C,B,E,E,A,E,E,E,E,E,E,E,A,B,A,C,C,B
210054813534,B,D,D,C,D,C,C,B,D,A,C,C,B,E,C,B,B,E,E,A,E,E,C,B,B,A,E,C,A,A,D,E,A,A,E,E,E,E,C,D,B,D,B,C,C
210054520383,A,A,D,C,E,C,C,C,D,A,C,C,B,D,C,B,E,B,D,A,B,E,D,D,D,D,E,B,.,B,A,A,A,.,.,.,.,D,.,.,.,.,B,A,A
210054714783,A,A,D,A,E,C,B,A,D,B,D,B,B,A,C,A,D,C,A,A,E,C,E,A,A,A,C,A,E,E,E,D,E,C,E,A,A,D,B,A,D,D,B,A,D
210054885758,A,E,C,B,E,A,C,E,D,D,A,C,A,B,A,E,A,A,E,E,D,E,E,C,B,D,B,A,E,B,C,D,C,C,D,A,E,A,C,D,A,E,B,D,B
210056701248,B,D,E,C,D,C,C,B,D,A,C,C,B,C,C,D,B,D,B,A,D,C,D,A,B,A,C,A,A,C,E,B,E,A,D,C,C,D,C,D,B,D,B,A,E
210056695201,B,C,B,C,A,A,D,D,A,E,D,A,C,D,A,A,A,C,C,D,B,C,E,A,D,D,A,B,D,B,C,B,B,A,C,A,E,E,C,A,A,C,A,A,E
210054941770,A,A,C,A,E,C,C,C,B,C,C,A,B,B,C,C,C,C,E,A,D,E,C,B,B,A,C,A,A,C,B,A,A,C,B,C,B,D,D,D,B,D,E,A,C
210056991002,A,B,C,B,E,B,C,C,D,A,C,B,D,A,E,B,A,D,B,A,E,E,E,C,B,A,D,A,E,E,B,B,A,C,C,A,C,D,E,B,D,A,E,C,B
210056854676,E,E,A,D,A,E,A,A,B,E,B,C,D,D,B,C,A,C,A,C,C,E,C,C,D,A,D,D,A,B,D,C,E,E,E,C,A,A,D,C,B,A,D,C,C
210056784553,A,B,A,B,D,A,D,B,A,D,C,E,E,B,E,D,E,E,A,D,C,E,E,B,A,A,C,D,A,D,C,B,E,B,D,E,D,E,B,A,E,D,B,A,B
210056558759,B,D,E,C,D,C,C,B,D,C,D,C,B,C,C,B,B,D,E,A,E,E,A,D,B,A,E,A,B,C,E,B,A,B,B,A,E,D,B,D,B,D,B,A,B
210054495938,A,A,A,A,B,C,C,B,D,E,C,B,B,C,A,B,D,E,E,D,C,E,A,C,D,C,C,C,B,A,A,A,B,A,E,B,D,D,B,A,E,D,C,B,B
210057092323,A,E,D,A,E,C,C,B,D,C,C,C,A,A,C,B,C,A,B,A,D,E,D,E,B,A,E,A,A,E,E,B,E,C,C,D,A,E,D,D,B,D,E,A,A
210055957834,E,C,B,A,D,C,A,D,E,A,C,A,A,B,C,E,B,D,E,C,A,B,D,A,C,D,A,B,B,C,D,A,D,E,D,A,B,C,D,E,A,B,C,D,E
210056451567,B,D,E,D,D,C,C,C,D,D,E,B,A,A,C,C,B,E,B,A,E,E,D,A,C,A,D,A,E,E,C,A,E,A,C,E,D,C,B,D,C,D,E,C,C
210054582548,B,D,E,D,D,B,D,C,D,A,C,C,E,C,C,D,A,D,B,A,B,C,E,A,D,A,C,C,E,E,B,A,A,C,D,D,C,D,E,A,A,B,E,A,B
210056462702,A,A,C,B,E,C,C,B,D,C,C,A,B,E,C,B,B,B,C,A,D,E,D,D,B,B,B,B,*,D,A,A,A,A,A,A,A,D,E,E,B,D,B,A,A
210057039467,D,B,A,D,D,A,E,D,A,A,C,E,D,D,A,A,B,E,A,A,D,D,C,A,B,D,D,E,A,B,D,B,A,D,B,A,C,C,D,A,A,A,E,D,B
210056743368,E,A,C,C,E,B,E,D,D,E,C,B,D,B,D,B,B,E,B,A,A,B,B,A,A,D,D,A,E,A,A,A,A,D,E,A,A,C,C,E,A,D,C,A,A
210056987832,A,A,C,B,D,C,C,D,E,A,C,B,D,E,C,B,B,A,E,A,B,E,A,E,D,C,D,C,D,E,E,B,A,B,D,A,A,C,B,C,D,B,B,A,D
210055113781,B,D,E,C,D,C,B,B,D,A,C,D,A,D,C,A,C,B,B,A,E,E,D,A,C,C,D,A,E,A,D,B,B,C,D,E,D,D,B,A,C,D,E,B,A
210057447068,E,A,E,D,D,B,A,B,D,E,D,A,E,A,C,E,B,D,D,A,C,D,E,B,A,E,B,*,A,E,E,E,A,A,A,E,A,E,B,A,E,E,E,C,A
210054683289,E,A,A,A,E,C,C,B,D,E,C,B,B,C,E,B,A,A,E,A,C,E,E,A,B,A,D,A,E,B,C,A,B,C,A,D,A,B,D,D,D,D,E,A,A
210057657338,A,A,C,E,E,C,C,C,D,D,A,A,D,B,E,B,A,A,D,A,B,E,A,A,A,A,B,D,E,C,E,D,A,C,D,A,A,E,B,D,D,D,B,A,D
210056185206,B,D,E,C,D,C,A,C,D,C,C,A,A,B,C,B,B,B,B,A,E,E,E,E,B,A,D,A,C,B,E,B,A,A,C,C,A,C,B,C,E,D,B,A,A
210055357682,A,A,C,A,E,C,C,B,D,B,C,A,D,E,E,D,B,A,B,A,E,C,D,C,B,E,C,B,D,C,E,B,A,C,A,D,A,E,B,D,B,E,B,A,C
210057413340,B,A,C,D,*,B,B,A,D,B,A,B,D,E,A,D,A,E,D,A,C,C,B,E,A,A,A,B,E,E,D,D,B,C,E,A,A,D,B,D,C,D,E,A,A
210056925837,C,D,B,B,A,B,D,C,D,D,C,C,E,A,C,C,E,C,A,A,D,C,E,C,A,B,C,C,B,A,D,A,A,C,A,B,E,*,B,C,D,D,C,D,A
210055927110,A,D,A,A,D,D,C,E,B,B,B,C,C,C,C,E,C,D,A,A,B,C,B,C,C,E,B,A,B,A,C,A,D,E,A,D,B,D,B,A,A,E,D,B,B
210055173217,D,B,A,C,E,B,B,B,D,A,D,B,A,D,B,B,B,C,D,E,A,C,A,D,D,D,C,A,B,E,A,E,E,C,E,D,A,E,D,D,C,D,E,E,A
210055528609,A,A,E,E,E,D,B,D,D,A,C,E,A,D,C,B,A,C,C,D,B,B,A,E,A,D,D,A,B,C,A,A,E,C,E,B,A,D,C,D,A,C,B,A,E
210055838820,A,A,D,C,E,C,C,E,D,B,C,B,B,A,D,D,B,D,E,B,C,E,D,B,D,A,E,A,C,D,E,A,A,A,D,A,A,E,B,D,D,D,B,C,A
210054632164,D,B,D,E,E,C,C,C,D,D,C,C,B,C,C,B,B,A,D,A,B,E,C,B,C,A,C,D,C,C,E,B,E,C,D,A,A,E,B,D,B,A,B,C,B
210054583956,B,B,A,A,B,C,C,E,A,E,C,B,C,A,C,C,B,A,C,A,D,D,C,E,B,D,C,D,E,E,E,E,E,C,D,E,B,D,E,D,E,D,E,A,B
210057242591,D,A,E,E,E,B,E,B,D,E,C,B,B,D,E,C,A,E,E,B,E,E,E,B,D,D,C,D,B,B,C,A,A,C,C,A,C,E,A,C,D,B,C,A,B
210055026103,E,A,D,A,E,C,B,D,D,B,D,B,D,B,C,B,B,C,B,A,D,E,A,A,B,D,E,D,B,C,E,E,E,D,A,D,A,D,B,D,B,C,B,A,B
210057797551,A,A,A,C,E,C,C,E,D,D,D,A,A,D,C,B,A,B,B,A,C,E,D,A,B,A,D,A,A,C,E,B,E,E,A,A,D,D,B,D,C,B,E,E,B
210057857429,C,A,D,B,A,B,C,D,A,E,C,C,B,C,D,C,A,C,B,E,C,E,A,C,B,A,C,B,A,C,E,B,E,A,D,D,C,D,A,D,B,D,E,C,B
210055711097,B,B,A,B,B,E,A,A,E,B,C,C,A,D,B,C,D,A,B,C,E,B,C,B,A,B,E,A,E,A,A,D,A,B,A,E,B,E,C,C,B,A,E,A,C
210054605135,A,A,B,C,B,E,C,A,D,E,C,E,C,A,E,D,C,C,C,C,A,D,B,E,B,E,D,D,C,A,E,A,C,D,B,D,D,B,B,E,C,D,E,D,D
210054874895,A,A,C,A,E,B,C,B,D,E,C,E,C,A,C,B,C,E,E,D,D,E,B,A,D,A,D,E,E,C,E,B,A,E,D,E,A,E,B,C,C,B,C,E,B
210054547024,B,C,A,E,C,B,A,D,D,A,D,C,D,A,E,B,B,C,D,C,E,A,B,D,E,C,C,A,E,B,C,A,E,B,C,B,A,C,E,A,A,C,D,D,B
210055381870,C,A,E,E,A,D,E,D,D,A,A,D,D,E,A,E,E,C,C,E,A,E,B,E,E,A,E,C,C,A,A,B,E,E,E,B,A,C,D,A,C,A,A,E,E
210057486165,C,A,B,E,C,B,C,D,D,D,D,D,C,C,C,B,D,C,E,A,B,B,A,B,C,A,B,B,A,A,A,D,A,C,D,A,A,C,B,A,A,C,B,C,A
210056900203,A,B,A,C,B,C,C,E,D,B,C,A,D,B,E,C,C,D,B,A,E,E,D,A,B,A,D,E,E,C,E,B,D,E,B,C,A,E,B,E,D,D,E,E,D
210056556707,B,D,B,C,D,B,C,D,D,B,A,B,D,A,C,B,A,D,B,A,C,E,E,A,A,A,B,C,E,E,B,B,B,C,C,E,E,B,A,A,B,B,B,A,D
210055080336,C,D,A,D,E,E,D,A,C,B,D,A,B,A,E,E,D,B,D,E,B,B,D,A,C,D,E,A,D,B,D,E,D,C,A,A,B,D,C,E,E,B,E,C,A
210056834569,A,A,B,E,E,C,C,B,D,B,D,C,D,A,C,B,A,A,B,A,C,B,E,B,B,A,D,B,C,B,E,B,A,D,C,D,A,B,A,C,B,D,E,A,B
210055158006,A,.,A,B,D,.,C,.,A,C,.,E,A,E,C,.,.,C,E,A,E,.,.,B,B,A,B,A,E,A,A,C,A,E,A,D,.,C,D,D,C,A,C,.,A
210056151509,D,B,D,B,D,C,C,A,D,A,A,B,A,E,E,C,D,A,B,B,B,E,C,E,A,A,A,B,E,C,C,A,A,A,A,B,A,E,E,E,E,E,E,E,E
210054986383,A,C,A,C,D,B,A,A,D,A,A,C,B,D,C,C,E,A,C,A,D,C,B,B,B,D,B,C,C,B,B,C,A,E,C,E,B,C,E,C,A,D,E,C,A
210056317809,B,B,B,B,B,C,C,B,D,A,A,D,B,E,A,B,A,C,E,A,C,E,E,D,C,C,C,B,E,C,E,B,D,E,D,E,A,C,C,C,C,C,E,C,C
210055023216,B,D,E,D,D,B,C,C,D,C,C,A,B,A,B,C,B,A,A,A,E,E,E,A,D,A,E,A,D,C,C,B,A,E,E,A,A,E,D,D,E,D,B,C,B
210057235942,A,A,D,C,E,B,E,B,B,A,C,E,B,A,C,E,D,A,D,A,C,E,A,E,B,E,D,A,E,C,E,C,E,A,A,A,E,E,C,C,B,E,E,A,C
210055683071,D,B,D,C,E,A,B,B,A,E,B,C,C,B,B,C,B,A,C,C,B,A,D,E,E,C,B,A,B,D,A,B,D,B,A,C,D,D,C,B,D,E,B,E,C
210055966012,A,A,C,E,E,C,C,E,D,B,C,C,B,B,C,C,B,B,E,A,B,B,E,C,C,A,D,A,E,C,E,A,A,B,D,A,A,E,D,D,B,D,B,A,A
210057126068,D,A,C,B,E,B,A,A,D,A,C,B,A,A,C,E,D,A,B,A,E,E,B,C,B,C,C,E,A,E,B,B,C,A,D,E,C,B,C,A,A,C,E,C,D
210054593110,D,A,A,B,E,B,C,D,E,C,B,A,C,E,C,A,D,B,A,C,D,A,D,C,D,C,D,A,B,E,A,B,D,E,C,A,C,D,B,A,A,B,A,B,C
210054945676,E,D,E,D,E,C,C,D,D,E,C,A,E,E,C,C,B,B,E,A,E,B,A,A,D,A,D,D,E,E,E,B,A,B,D,C,C,D,B,E,D,D,E,C,A
210054505574,A,B,B,A,E,B,E,E,E,D,A,C,D,E,D,C,E,D,E,A,A,C,C,B,B,C,A,E,E,E,B,C,B,B,E,E,C,E,E,E,A,C,E,B,B
210054563141,B,D,E,C,D,C,C,C,D,E,E,A,B,D,C,B,B,B,E,B,D,E,C,A,B,A,E,E,E,C,E,B,E,A,D,D,E,D,B,D,D,D,D,A,A
210054867274,C,D,A,C,E,B,A,A,A,E,B,D,B,E,*,D,E,B,C,D,B,C,B,A,B,A,C,B,E,B,A,E,B,C,E,D,B,E,D,A,E,B,C,A,A
210055474893,A,A,B,E,E,C,C,C,D,A,C,B,E,C,D,D,D,A,C,A,D,B,E,A,B,A,D,D,E,C,E,B,E,A,E,E,A,D,D,D,C,D,B,C,E
210056316559,B,A,C,E,E,C,C,B,D,C,C,C,B,C,E,C,D,B,D,A,E,C,C,A,D,C,D,E,E,C,A,D,A,B,A,A,E,D,E,E,B,D,E,C,A
210055469592,B,E,E,D,A,C,B,D,D,E,C,A,C,C,C,E,B,E,D,A,E,C,D,B,B,D,D,E,E,E,C,B,A,C,C,A,B,B,D,B,E,D,B,A,E
210057247030,B,D,E,D,A,C,C,C,D,E,B,E,D,B,D,D,B,D,E,A,E,C,C,D,A,C,A,E,C,E,B,E,C,C,C,C,A,D,D,C,B,D,B,A,A
210056476000,B,D,C,B,B,B,C,A,D,C,E,C,B,D,C,D,A,A,B,A,C,D,A,B,A,A,C,B,A,C,A,B,A,B,C,C,A,B,C,D,D,C,C,A,B
210057675225,A,A,E,C,E,C,C,D,D,E,D,A,E,B,C,D,B,C,E,E,E,E,D,A,C,B,E,A,E,C,C,B,A,A,E,C,B,D,B,A,A,A,E,D,B
210057344511,B,C,E,C,D,C,C,B,D,E,A,C,B,A,C,C,B,C,A,A,D,E,C,B,E,A,D,C,E,E,E,D,A,B,C,E,A,D,B,D,E,D,C,C,E
210054700257,D,E,E,D,A,D,A,D,D,B,A,C,E,E,A,C,E,A,E,B,A,C,B,A,D,B,B,B,B,B,D,E,B,A,A,A,B,B,E,E,C,B,B,C,E
210055821119,B,D,D,A,D,C,C,C,D,A,B,C,B,D,C,B,B,A,B,A,E,E,C,D,B,A,C,.,A,A,D,B,E,A,C,C,E,C,B,D,B,C,B,A,A
210057155077,A,E,E,D,B,E,E,B,C,E,C,D,D,E,C,E,D,E,C,A,C,E,E,C,E,B,A,E,B,D,E,E,B,E,D,D,C,E,E,C,D,E,E,A,E
210057645643,D,E,E,B,A,C,C,C,D,E,D,A,C,D,C,E,A,D,D,A,B,C,B,C,B,A,C,A,E,E,B,A,A,B,C,D,D,D,B,C,D,A,C,C,E
210055758913,C,A,C,B,C,B,C,B,D,B,C,A,E,C,C,B,E,C,B,A,A,B,D,A,B,A,C,A,B,C,D,A,A,C,E,B,C,B,E,B,A,A,B,A,D
210057440974,C,A,D,C,C,C,A,E,D,B,B,D,B,A,C,C,D,E,A,A,B,E,E,A,B,A,A,A,E,D,E,A,E,A,D,E,A,D,B,C,D,D,C,D,E
210054663095,A,C,B,E,D,A,B,C,D,E,A,C,E,D,A,A,E,C,A,A,D,E,B,E,B,C,A,C,D,C,C,B,E,C,C,B,E,C,A,A,E,C,B,C,A
210055091121,B,D,E,D,B,C,A,B,D,B,C,A,B,C,D,B,B,C,A,A,E,E,E,C,B,C,D,A,E,C,E,B,E,A,D,D,A,D,D,D,C,C,E,A,B
210055097560,B,D,D,A,E,E,B,B,D,C,A,A,D,B,C,D,D,A,D,D,A,A,E,E,B,C,E,A,D,B,B,C,A,D,E,C,A,B,B,B,D,A,A,D,C
