NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
2022,4,M,1,1,1,2,0,3,1.0,0,4115200.0,MaringÃ¡,41.0,PR,4.0,1.0,1.0,4115200,MaringÃ¡,41,PR,1,1,1,1,1087.0,1057.0,1068.0,1078.0,540.7,497.9,466.0,644.8,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,120.0,100.0,120.0,0.0,440.0,C,G,F,E,3,M,A,E,D,B,A,B,B,B,B,B,B,B,E,A,B,D,B,E,B
2022,1,F,1,1,1,3,0,1,,1,,,,,,,,2208205,Pio IX,22,PI,1,1,1,1,1087.0,1057.0,1068.0,1078.0,437.3,578.9,524.3,656.2,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,200.0,160.0,180.0,200.0,880.0,A,D,A,A,4,C,A,B,C,B,B,B,A,A,A,A,A,A,B,A,A,C,A,A,B
2022,7,M,1,3,1,1,0,1,,0,,,,,,,,2211001,Teresina,22,PI,1,1,1,1,1087.0,1057.0,1068.0,1078.0,419.4,535.1,471.1,485.3,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,60.0,120.0,80.0,80.0,0.0,340.0,E,B,D,B,3,D,A,B,C,B,B,B,A,B,A,B,A,A,B,A,A,C,A,B,B
2022,11,F,2,3,1,1,6,1,,0,,,,,,,,1500800,Ananindeua,15,PA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,402.1,491.6,419.9,428.2,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,40.0,40.0,80.0,20.0,260.0,E,E,C,B,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
2022,3,M,1,3,1,2,0,2,1.0,0,5101704.0,Barra do Bugres,51.0,MT,2.0,1.0,1.0,5101704,Barra do Bugres,51,MT,1,1,1,1,1087.0,1057.0,1068.0,1078.0,506.9,464.9,484.9,496.3,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,120.0,80.0,120.0,120.0,580.0,H,E,B,B,3,B,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
2022,9,F,1,1,1,1,6,1,,0,,,,,,,,1501303,Barcarena,15,PA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,437.8,528.8,524.0,385.4,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,120.0,140.0,120.0,620.0,E,E,C,D,6,G,A,B,C,B,A,B,B,A,A,A,A,A,B,A,A,E,A,B,B
2022,4,M,1,3,1,2,0,2,1.0,0,3106200.0,Belo Horizonte,31.0,MG,2.0,1.0,1.0,3118601,Contagem,31,MG,1,1,1,1,1087.0,1057.0,1068.0,1078.0,448.3,518.9,485.5,505.6,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,4.0,0.0,0.0,0.0,0.0,0.0,0.0,E,G,B,C,3,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
2022,3,F,1,1,1,2,0,2,1.0,0,3106200.0,Belo Horizonte,31.0,MG,2.0,1.0,1.0,3106200,Belo Horizonte,31,MG,1,1,1,1,1087.0,1057.0,1068.0,1078.0,460.2,480.4,419.7,361.4,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,100.0,60.0,100.0,20.0,400.0,D,E,D,B,3,B,A,C,D,B,A,B,A,B,A,A,A,A,B,A,B,C,A,A,B
2022,6,F,1,3,1,2,0,2,1.0,0,1506807.0,SantarÃ©m,15.0,PA,2.0,1.0,1.0,1506807,SantarÃ©m,15,PA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,419.7,501.4,461.1,362.2,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,80.0,80.0,120.0,20.0,420.0,H,D,D,E,5,H,B,E,D,C,A,B,A,B,A,B,A,B,C,A,A,D,A,D,B
2022,3,M,1,3,1,2,0,2,1.0,0,5214507.0,NerÃ³polis,52.0,GO,2.0,1.0,1.0,5214507,NerÃ³polis,52,GO,1,1,1,1,1087.0,1057.0,1068.0,1078.0,426.5,434.0,446.4,447.0,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,40.0,40.0,100.0,0.0,300.0,D,D,C,B,4,D,A,B,C,B,A,B,A,A,A,A,A,A,B,A,A,D,A,A,A
2022,2,F,1,3,1,3,0,1,,1,,,,,,,,2202208,Campo Maior,22,PI,1,1,1,1,1087.0,1057.0,1068.0,1078.0,440.9,479.0,350.7,403.1,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,160.0,100.0,120.0,100.0,600.0,E,F,D,B,4,D,A,B,C,B,C,B,A,A,A,B,A,A,B,A,A,D,A,A,B
2022,7,F,1,4,1,1,4,1,,0,,,,,,,,2504009,Campina Grande,25,PB,1,1,1,1,1087.0,1057.0,1068.0,1078.0,516.0,563.1,586.2,591.8,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,200.0,140.0,140.0,160.0,740.0,B,B,A,A,5,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
2022,8,F,1,3,1,1,2,1,,0,,,,,,,,1501402,BelÃ©m,15,PA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,464.5,507.3,349.2,400.1,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,120.0,80.0,80.0,60.0,420.0,B,B,B,F,5,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
2022,4,F,1,1,1,1,2,1,,0,,,,,,,,3501608,Americana,35,SP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,533.1,553.0,595.9,546.6,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,200.0,100.0,140.0,200.0,800.0,H,E,F,C,4,D,A,C,D,A,B,B,B,B,A,B,A,B,B,A,B,E,A,B,B
2022,5,M,1,1,1,2,0,2,1.0,0,4118204.0,ParanaguÃ¡,41.0,PR,2.0,1.0,1.0,4118204,ParanaguÃ¡,41,PR,1,1,1,1,1087.0,1057.0,1068.0,1078.0,485.8,581.0,495.2,423.3,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,100.0,100.0,80.0,520.0,H,G,F,D,3,D,A,C,D,B,A,B,A,A,A,B,A,A,B,A,A,D,A,B,B
2022,2,M,1,1,1,3,0,1,,1,,,,,,,,4204202,ChapecÃ³,42,SC,1,1,1,1,1087.0,1057.0,1068.0,1078.0,532.8,460.7,468.1,499.9,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,100.0,120.0,140.0,600.0,F,E,D,D,4,I,A,C,D,C,A,B,B,B,B,B,B,B,C,B,B,E,B,C,B
2022,6,M,1,3,1,1,4,1,,0,,,,,,,,2507507,JoÃ£o Pessoa,25,PB,1,1,1,1,1087.0,1057.0,1068.0,1078.0,578.3,606.6,634.5,608.9,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,160.0,120.0,140.0,120.0,620.0,C,E,B,B,5,C,A,B,C,A,A,B,B,A,A,A,A,A,C,A,A,D,A,A,B
2022,6,M,1,1,1,1,4,1,,0,,,,,,,,3102308,AlvinÃ³polis,31,MG,1,1,1,1,1087.0,1057.0,1068.0,1078.0,464.0,559.6,520.3,614.6,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,200.0,140.0,160.0,140.0,780.0,E,G,C,D,2,J,A,B,C,B,A,B,B,B,A,B,A,A,B,A,B,C,A,B,B
2022,3,M,1,1,1,2,0,2,1.0,0,,,,,,,,4307005,Erechim,43,RS,1,1,1,1,1087.0,1057.0,1068.0,1078.0,477.3,618.4,565.9,588.2,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,180.0,120.0,160.0,160.0,760.0,B,B,A,A,4,C,A,B,D,B,B,C,B,B,A,B,A,A,B,A,A,D,A,A,B
2022,9,M,1,3,1,1,5,1,,0,,,,,,,,2800670,Boquim,28,SE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,399.3,469.7,345.5,481.1,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,6.0,0.0,0.0,0.0,0.0,0.0,0.0,E,B,B,F,6,B,A,B,D,B,B,B,A,A,A,A,A,A,A,B,A,D,A,A,B
2022,1,F,1,4,1,3,0,1,,1,,,,,,,,3550308,SÃ£o Paulo,35,SP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,545.5,502.6,457.9,460.2,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,100.0,120.0,160.0,620.0,F,F,E,D,3,P,A,D,D,D,A,B,B,B,B,B,A,B,C,B,B,E,B,D,B
2022,17,M,1,1,1,1,16,1,,0,,,,,,,,3534401,Osasco,35,SP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,437.5,523.7,454.8,500.9,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,100.0,80.0,100.0,140.0,500.0,B,C,B,B,2,C,A,B,B,B,A,B,A,A,A,B,A,A,B,B,A,C,B,B,B
2022,11,M,2,4,1,1,7,1,,0,,,,,,,,2304400,Fortaleza,23,CE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,525.1,630.8,601.4,699.7,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,140.0,120.0,120.0,120.0,620.0,E,E,B,B,2,F,A,B,B,A,B,B,B,B,A,A,A,B,B,A,A,C,A,C,B
2022,3,F,1,3,1,2,0,2,1.0,0,,,,,,,,2905206,CaetitÃ©,29,BA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,417.2,418.1,332.4,376.6,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,140.0,120.0,160.0,80.0,620.0,E,E,A,D,3,B,B,B,D,B,A,B,A,A,A,B,A,A,B,A,A,D,A,A,B
2022,2,M,1,2,1,3,0,1,,1,,,,,,,,3306206,Vassouras,33,RJ,1,1,1,1,1087.0,1057.0,1068.0,1078.0,408.0,408.2,386.6,432.7,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,160.0,120.0,120.0,160.0,660.0,E,G,B,D,4,G,A,D,D,B,A,B,B,B,A,B,A,B,D,B,B,E,A,B,B
2022,3,F,1,3,1,2,0,2,1.0,0,2608909.0,Limoeiro,26.0,PE,4.0,1.0,1.0,2604007,Carpina,26,PE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,447.8,550.2,555.7,560.7,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,200.0,160.0,180.0,160.0,860.0,E,F,B,D,4,D,A,C,C,B,A,B,A,B,A,B,A,A,C,A,A,E,A,B,B
2022,6,M,2,1,1,2,0,2,1.0,0,2303501.0,Cascavel,23.0,CE,2.0,1.0,1.0,2303501,Cascavel,23,CE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,430.9,441.1,362.9,488.2,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,80.0,80.0,0.0,400.0,C,C,B,B,4,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A
2022,2,M,1,1,1,3,0,1,,1,,,,,,,,3300209,Araruama,33,RJ,1,1,1,1,1087.0,1057.0,1068.0,1078.0,502.7,584.0,543.1,519.5,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,80.0,100.0,100.0,520.0,E,D,C,B,3,N,A,D,D,B,B,C,B,B,A,A,A,B,C,A,A,D,A,A,B
2022,3,M,1,1,1,2,0,2,1.0,0,,,,,,,,2700300,Arapiraca,27,AL,1,1,1,1,1087.0,1057.0,1068.0,1078.0,537.5,534.1,567.7,478.9,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,100.0,140.0,120.0,600.0,B,F,E,E,4,B,A,B,C,B,A,B,B,B,A,B,A,A,B,B,A,E,A,B,B
2022,2,F,1,3,1,2,0,2,1.0,0,,,,,,,,5107602,RondonÃ³polis,51,MT,1,1,1,1,1087.0,1057.0,1068.0,1078.0,456.6,510.1,569.0,571.6,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,200.0,120.0,120.0,120.0,700.0,D,E,C,A,4,C,A,C,C,B,A,B,A,A,A,B,A,B,B,A,A,C,A,B,B
2022,6,M,1,3,1,2,0,3,1.0,0,2611606.0,Recife,26.0,PE,4.0,1.0,1.0,2611606,Recife,26,PE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,495.4,480.6,539.7,608.5,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,140.0,140.0,140.0,120.0,660.0,F,E,D,D,4,G,D,B,C,C,B,B,A,B,A,A,A,B,C,A,A,E,B,C,B
2022,3,F,1,1,1,2,0,3,1.0,0,,,,,,,,3303500,Nova IguaÃ§u,33,RJ,1,1,1,1,1087.0,1057.0,1068.0,1078.0,522.3,533.9,582.6,389.3,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,160.0,80.0,120.0,100.0,580.0,E,G,D,D,3,E,A,B,C,A,A,B,A,B,A,B,A,A,C,B,A,D,B,B,B
2022,4,M,1,1,1,1,1,1,,0,,,,,,,,3304557,Rio de Janeiro,33,RJ,1,1,1,1,1087.0,1057.0,1068.0,1078.0,422.8,603.0,513.6,485.9,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,160.0,100.0,120.0,160.0,680.0,F,F,D,D,4,N,B,E,E,B,A,C,B,B,B,B,A,B,E,A,B,E,A,D,B
2022,3,F,1,2,1,2,0,2,1.0,0,3529302.0,MatÃ£o,35.0,SP,2.0,1.0,1.0,3529302,MatÃ£o,35,SP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,441.9,547.2,513.0,426.6,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,80.0,120.0,60.0,500.0,B,B,B,C,4,B,A,B,C,A,A,B,B,B,A,A,A,A,B,A,A,D,A,A,B
2022,3,F,1,1,1,2,0,3,1.0,0,3549904.0,SÃ£o JosÃ© dos Campos,35.0,SP,4.0,1.0,1.0,3549904,SÃ£o JosÃ© dos Campos,35,SP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,495.4,548.2,523.0,510.7,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,160.0,120.0,120.0,140.0,680.0,F,E,E,D,4,L,A,C,D,B,A,B,A,B,B,A,A,B,C,A,B,D,A,B,B
2022,3,F,1,1,1,2,0,2,1.0,0,4109401.0,Guarapuava,41.0,PR,2.0,1.0,1.0,4109401,Guarapuava,41,PR,1,1,1,1,1087.0,1057.0,1068.0,1078.0,433.9,496.8,549.5,373.0,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,180.0,100.0,120.0,140.0,660.0,E,E,F,D,2,C,A,B,C,A,A,B,B,B,A,A,A,B,C,A,A,C,A,B,B
2022,7,M,1,3,1,1,1,1,,0,,,,,,,,2507507,JoÃ£o Pessoa,25,PB,1,1,1,1,1087.0,1057.0,1068.0,1078.0,429.1,487.4,368.3,530.7,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,80.0,80.0,0.0,400.0,C,B,B,B,3,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,B
2022,3,M,1,2,1,1,1,1,,0,,,,,,,,2409308,Patu,24,RN,1,1,1,1,1087.0,1057.0,1068.0,1078.0,593.9,586.9,533.0,740.5,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,180.0,200.0,200.0,180.0,200.0,960.0,D,B,A,B,2,B,A,B,C,A,B,B,A,B,A,B,A,A,B,A,A,C,A,A,B
2022,3,M,1,1,1,2,0,2,1.0,0,,,,,,,,4314100,Passo Fundo,43,RS,1,1,1,1,1087.0,1057.0,1068.0,1078.0,407.2,439.5,388.6,406.6,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,60.0,60.0,80.0,0.0,300.0,B,D,F,B,5,G,A,B,C,A,A,B,A,B,A,B,A,A,A,B,A,E,A,C,B
