NU_INSCRICAO,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT
210057682857,BDCCACCECEBBDACACBADBEDACBEADCBEADCCBBDCEBADE,BEDAEABCDBAECCBDCEABBBECCBAAC.CADEBCEDAEBBAEC,EABBBAEEDCDBDDAAECBDAEBCAEBCADEACBCBAEDCCBBAE,CBAEDECBCDADBAABDEDCBEAECDCABBCEDCBAADACBECAC
210055577799,CDCBCECACEEDCAECCEACBDCEBDBACBECACDCDCDCABBEA,BDCAAABBADCBCADCAEABADDEBCADEEEAEECCEBAABBDCE,DDBACBABBDBCBADBCB..EECABEDEBBDCEACBBBECDACDC,CABBBDEECDCCBBABDBBBCBBABACECEDCBBCCACEDDEDAC
210055400124,EBAAAACDABADBCAEBDAEBDBCBAECACBECDACCEAADACDD,DBABECDDDCDBACDCAAEEEAEBDAABABADABABBCBDACAAE,ABBBCCAADDCAAECDDDAAEEBADADBEAEAAAABDCAACAAAB,CEBAACBCAECBDBACEBAECCBAABDAABDCCAEDCDBEDACBE
210056781638,DBCACBBCEBECDABEDEBAACBECBCAEDCBEBBCBDCDCECEB,CEABCADEDDADABEDBDABAEDDAACAAECACCCCBDDDDBACA,EEAABDCBECABDDEBEBCADAECCDBDAEEAADEDEBEDBDECE,DEEDDBCEDCEDDBDCACCCBDEDCCCBBEDAABBADBADEEAAD
210055149639,BBCBBEDAACDCBEACAAECEBCEBDCBDBDACBBBCBBCCCABD,CEDEEBDCDDDECBBAAAEACADDDCEEEBCBCEBBADEABCEAB,AACAECCCDCCCABEBDBAACEEEBADAECEBEEDECDBCCDEEB,DAABCBDCAEAEDAEADBBABCDDBAEACCABBADCBAEECBBDE
210054928798,ACEECCBACDECBBDBDCBCCACCEECABACDBECBDCBCBEACD,EABABEDAADEBBBADCDDBADDCCECAEBEBDDEACEBCAEDBE,EDEAADEBCADEDAACABBBECEAEDCBCCCBAAACCEDCCCABC,CAEDACBACCADBBCDAECCBAACDCCACBDBCDBCCEABBBCCB
210057544239,,,,
210056709705,,,,
210057998591,BCCABBDEBBCCCBBADBBCCCAACBBBDDABBCDBBDECBCCEE,ACBCABBCDEABDBBDAADDBEDDAECAEBDECCDBACEDAAEAB,BDECDCCCDACEBCCBBABADECABAEAAAEDAEDAAEBEEDBAA,DADDDCADCECEBBBCCBCCCACBAABDBAAABEBEDDBBAAEBE
210056483706,EDABBAEDAACBBBADCDEEADEBDBDCABEACEBBBEDACAECD,DBBCEEACDBADCEDDAAACBEDBBEBACBDECBDEACADACEAB,BADEECCCDECCBECBDAAAEECABADAEDAAECEEADBDBDEAE,DCABDBABCDBCDEDEECCBADDECACABDCDCEBACDAECACBE
210057521989,CCBDCABAEEBECDDBCEEABACCABBABBCAAADCAEACEBECC,ABCDAEDEDECBACECDCABCECCADBDACEBBECDCBAABADAC,AEDEACEAADCDDDCAABACBEBACADEDEEACACABBBEACEBB,BCCCDDABBCBBCDCCABBABCABABAEAEDCEDCEBCAABEEEB
210057896222,BBCCBCCDDABBDACBCBBDDCEDBBACCEEBDCDBEABCEEDCC,CECAAADBDEC*ADEDDEABAABCEEEDAEDABBCDECDEBBACA,AEDEACAAECBDBDDAABACECEAEADDBEEAAACBBCBBDACCC,BDAEBCBEDBEDBEBDDBCEBBDDECACBCEBCABBCDADAECEC
210057064595,BECBCDABAEEAADCBBBDAACCDACCADAABAEBAD.CAAAAAA,CAADDAAAEECACADBDBABABEEBAECABABAADBEDBAABCCE,BACCAEEACABDEEEAAAABACCAADEABBDBBAECACAAAAD.B,ADAAABBAABBEEBBBAEBBEAAEAABBA.AABBBBAAAAABAAD
210055664135,,,,
210055415024,,,,
210057112239,,,,
210057951769,DEEDDCCABACACADBABDEAEECABEDADBABCDABCDCDEDBC,DBAECADADBACADEEDBABECBBAAAEEEDBACCBEDEACCDBA,DBBDEBBDAAAADAEADCABDCCCACEBDACEADECDCADBAEEE,DBADABCEECECBAEBDAABACAADBDEAEDCABDEBBABCEAEC
210054587983,,,,
210055200395,EADCCECBEDBACEDBBCDDDCCEBADADCAEDDABDCCDAAEDB,ACABAADAEDADECBEDEDBADDBAADCAECAACBEEBEDCCACD,DCBDCDCAADABDDDBDAABBECECCBDEDBEEDECADDEBDEDB,ABEBDCDDECABBBBECDCDCBBBCAADBCDBDBCCACBADBDAE
210055932672,ABACCCADDCACBBBBCCAEBDEBCDEDCEADECDCBAAADBDCB,CCBABCBBABECEBBACBABABCDBADDACEBDDEABDEBAABDC,DEDADDDBCACBAACEDDACEACBABDECEAACDBCACABDECBE,BBBDCAAEDDCBEDCCDADBCDBCBCDCDAAACBCDDCACCBDDB
210055788131,,,,
210055423601,ACDACEADAAACBBCBDBCCAEECDEABCBBEACEBACECAECDA,EBBABDEDAEECEECDCEEDBDADEEECEAECDDAADCBDAAAEB,DEEAADDBCACADAAAEDEBECEAEABEEBBABDECBCABDECBA,BCBAEDDBAACDEADBABBAEAEDCACDDAABBCDEEBBDCECAB
210055782182,BDECACADDEEBCCBDDBACBEDBABAACCECCCACAADCBBDCE,CEDAAEDBEBCBDDDADEABDBAEEADDBDDABBDDEECDBCABC,BABEACAABCBEBDDAABEBCEEAEEDACEECEACBDABBDACCB,DDBCADEEBCAABDABDCDCADDCBAEACDEDDBEECDCCBBAAB
210057185589,EBADCACECDCCDADABDECBCCAABDBABEBBDBBBCDDDABBC,DEAAEEDBDBADECAEACBBBDDAAADBCBDAEADDBBDBCEACA,DCBDDEAAACCBBDBCBACCBAEECCBBBCDEADACEEAEBEEDE,DCCCECBBCDADCCBEDACDDEADABDCBEABDEBBCEDDEEDBD
210055198934,DEBCDBAEADBCBEDBBDBBCAEDEDEACAABDAECDEBCADCBA,EAEABD*EDADCBEAECAEDABCAABDEABECDCBABCEDDADCE,CEEECEDBBADACAAADEECCADAACBACCEADDBCCDAEEACBB,BAEDECABAABCDACCAEABCAEDDECDBDEBACDEABCEDADCB
210057178858,ABDCCCDCDDDCBBDBADCCDDCDDEDBAEBEAADCCADEDBADB,EDEEBDDDBDEBBEBDEBEDADECBCADACBCDCEABEECAAAED,DCEAAADBCBCBAAAAAEADECCCAEBAEBA.DDECECACDECBD,BAEDACBADCBEBBCCAABACDDDBBABCECEAECEDACDCBDAD
210055704394,,,,
210056893858,DCDDCBCBDDEABBDCCBCCDDBDCCACABCBDCBDACCBEADCC,CBDEBBBDBDDBEDEEADBCACDAEBDCABEBBAEACCEDAAAEB,DBDDDAEBCAEADAAABDBBECEBBECAECBABEECDBACBCBBB,BCEBBDCABDBDDCBBCACDDDDAECBBDEDACCBDBDBCADDBC
210057980871,,,,
210055254721,ACBDEAEDDCBADBEDABACBDACEEDCA.BDECABDEBCCDEAA,BACADAEDDBCECEADBDCAECDBEABDCCDBAEBAEBDAECABA,ECBAABEBCDCADDCABCECCEBCEADABCECADEEDACEABCED,ABCDEABEDACDDAAEEBBCCDCCBBACDEACAEBAAEDEBADCE
210056312177,BEACACBEDEEBDAADAABABBCBECEADBCADCDBEBACEDBAB,BBDEAAEBDDDBEDDADCACBEDCEEDDBDDABEDCEBCABADED,ACEEACBAEDBDEECEABABEECACAEEDEDCEADEBAEBDACCD,DABEBDDCDCBCBDAEDAAEDCEAABACDCEACCEEABADEEEAC
210056671524,,,,
210057019881,EBDADDCECCDCCADEACBADECBCDBAEAAADCAADDDEDACEA,DCACBADEEEADDBBEAAABBCCBAACAABEABDDDBEBDDBBCD,DBBDBECBAAABADEAAACBBADECCBBDCAEADCDAEAEEACCA,EACDDBDBEAADDDDABEDBDBBBBEBBAADDAADDECEECDCBE
210054806162,,,,
210057888755,ACCDCCEEDBDECDCECBCCEACBDBDCDCEBACBDECAADBBCE,CBCBAADACEABDAECCCACDAECECAABEDBEACEDDCABBDBD,CDDEEDEBCEEDDDCDABEEEAEEDEDCBABEEADBCCDADABBE,ACCBECCBBEBDCABABCBCABBDBBADCBABBABEBACBCBBCD
210055031937,AABBDCECDDCBBACCBACCCCAEBDBCBAACDBCCBBEDAABBB,AADEEEECDAACAAEDDCEDEACEDDAECBDDCBCBACAAEDCAC,AAACECCDDADACECECCDABEDAADDAECEBABDAADBADDBEC,CDCADAECABDECCEABCCDAEECBCDBBCABBEECDBCDCCCAE
210056060213,ACCACCDCEDBAEBBDEDBEADDBCECAAECBCADBEBADCAABE,EBCEDBBDAEACBDBCAAEEBBDACEDBCBDBBDCBAECCDBCEE,BDECDCCEDACEADCBDDCACDCABACAAEAAACEAEDBDBDAEC,CBDCDAAACDDDADCCBDBBBDDBCBBDABDACEBACDCEDECBE
210055766784,ADCDACBADEBEBCEABBDCDBACEEDABBDCCCBBECAAABECC,BBAAAAEEBECBCDDADCABDBDEAADDADDACDDDEBBAACAED,AECEAAABBDBDBDACAAECECEAAACABEEDBACBADBDDACCC,DEDBACEDADBCBAACDBADACEDBAEBCDEDCABAADDCBEAAC
210055169675,,,,
210057502601,EBBAACEDACECCDCACDECBEADADEDCBBBAAEA*BDDADDBA,CDDBEEBADACDBBCAACBB*CDDBABCBACDDBCECCEBAEEBC,DCEAB.....DDADDCBADDECCBBCED*DACCEEAAECEDDDAA,DBCCEABCACECCADCABDDDADCCDACCECBBABCADDCBECCA
210057043388,EDCDEADACBCCEEECDBCDADBBCECCDEEACDEBCABCCADEE,DBBCEBBDDEACDCEDAAADBCDDBEBBABABCBDDACEDEDEAB,BDECDCCBDCCEBACBBBAAEEBDDADEACEBAADAEDBDEDBAA,DADADAECCDDADBEEBCCBCDDDAACDEADAAEBCBDCEDAEBE
210057777548,ABECCBEDDAABCCCDEBCADEBBDEADBEBBDACCEADEBABDD,EAEEBDCDBBDCACADCEECACACCBDDABBDDAEDBAECDCEEB,ACEACDDBBADADEAEBDDCCBBCBCEECBEABDBEACDBBCCBB,BCEDAC.BDCDEEBDABEABCEDACCBCB.AABCDBDEBADBCDC
210054743502,ADABCCBDCAEBBEACAAABCADAACECBBAACBCCEBDBABCAB,CEADAAABABEADDEEBAAC.........EEEBEBDEADABADAD,CEBEEBADBDEDBADBEBABBDBBDCAEABECAACCADBCDABDE,DBDCBDDCBDBBCADBCAACCCBEADAEDCDBCDCECCDAEBAAC
210056111965,,,,
210056712872,ADDCDCBDEBEAECEDCCEBBBACECBEDBDBABBCEBDCEBADB,CDDACABCCBDCADCBADCDCACDDCBAABCBAEBCCDABDDBAC,BCDEDDEBDADCADAAABBDDACADEDBBDCADCBEBACBBDCDB,ACDADDBACDBDDBABABDEEDBDACDBBDAEADCEEBDECBCAB
210054528517,AAEBDACEEAABCBDECCDAEBCABBAABCEDCABCDBADEBAAC,DBDAAAEBCECDEBDEAEADECDCDEEAEEBAADEEDCEABADBA,ACCEACEBDDEDBECCAEAACDECCAEAAEEAEACCDDAEDACCC,AEBCBDEEAAEBEEABDBCEAEBBDCAAEEEDCAECCACEBBCAC
210054618917,DDBBCCADECAABABDCCCCBEDCBEEABAABDBDDBDADBABCC,EBAABCDDDCEBBCBDDAEBAEDCDCAABAEDDCEACBBCAAEDC,DCEABCDACADECACAAAAEEEEABEDAEDEABDECBAABEECDB,BDECABAEDBCABBBCCAADCEEEBCBCCCDBCBBDAACCCCDDE
210056729268,,,,
210057166939,,,,
210056888308,CABCADEEDDDBCBBACCADEADEDDAAEBBCBDDAEDBEEBDCC,CBCAAADBAECBBDEBDCABEBAEEADDADEAEACDEABABBDCD,ACCEEAACBDEEBEDDABBCECEDBABADCEAEADDCBCEDCBCD,BCBEBAECCBECBBABDDEEBBCDBDDCDDEDCBDEBAAAAECAC
210056234457,ECDDBACCEDCEDACCDDBBBEBEBEEEBDDBBBBBEEAC.CCDA,DBDAEAECDACEDDCCCAAE.*EEACCBBBACEDDEBEADEBCAA,AADAECCCDACEBDDBABEACEDADABAACCBCEBCDBDDCDEAD,EDACCCCCDDAADDBBBBACCAAABBDCCCECCBAADDBBCDDBB
210057057645,CBECECDDDDBADCBBCDCEDADBEECDAAABDADBADECABCDB,CAECBCACABEBDABCDAECADBDBDADCDACBABDBACADADEB,BAEDACDDBBCBBEBBBDABDCADEBCAABCEBCBECDDBEBDAB,BDBDAEBCACADBBACBCAEBCDABCBABCABBEABCCBCABCAA
210055285987,DDBBDCACEAEACEEDEBCDDEBCDCBADEABCDEBACBEEBBBC,AEBBBADEACCBCDDADEACAAECEEBDAEBBCAEDECBABBDCC,BCBCCCEDCADCACEEAAEBBCECCEEBBEEDCADBBBAADBCCE,ECADCDEBCBCBDEDBDAABBDBAADBBDAECDCDDBBACDEDAC
210055527949,BBECAAADDAEBDAEBABDBCABAEBAEBEEADBECDCBCEACCC,CBDAAADBEEBACDDAAEABBAECACADACBBBBDDEBACDCCCC,CDBED.AABBBDBDDDBBECAEEAEECABDEABACBAABEDCCDB,BBDCADEDADBCCEABDCEEBBADDDCABCDCCEEABDDCCEABC
210056081765,ACDDEAEBACAABBABCACEADACDDEACAADAAECBAAABCCCD,EBAACADAACECBEACAEABAAABDBADECBEDAEAAABCAAEEC,BEDAEEECCACADEAECDACBAACDABACBEACDBCDDAACEDDE,CBBCECAEDBCDEEBCEEABEEEECAAACCABAECEECACAABAD
210054539874,,,,
210056794410,CCACDCDEBCAACEBEDBCBBADCDEADBDBCACADCABBDEABB,ECCDBEDDBDEBABBBCDDEAEACDEBAABBADDEABCECAAADB,DECEBDEBAADADAAAADCCACEABAAAEDAABCACBCABDEEBA,BCEBACAADBCEBDBEABCACDEBBDCBEADACABCEDDBCBDCD
210056511069,BEEBCDCDDAABDDADABADCBDCEABABEADCDECEDBCDAECA,ABAAAEDBCECBCBCBDEABBBACEEDDECBABBDDEBEDBEACB,CDBDDCABEDBDBCECCBEEBEEACBCABEDABACCCCBDDCBCE,BCCCBDEBBCCCBEABDCBBCDCDEACAACDDDCDBBBDAAEDAA
210056275797,,,,
210055204029,BCDDBCEBACBACEACADBCDDCBEECCDCECBDDBBECBDBACB,DACDBDBECDCAEDADDDCDBBDDACEDAEBCDCAACABDEADEC,ACEABADCCDACACDABBCDEEABADEACCCACDBADCEBEDCDA,BADEECCDABDBEBBCDBBBACDAACCDCEBDDAAECCBDADCCE
210057139752,CBDDCCEDDABAACCBBDBCBBEBAEBBCEDDEBDCCCDEAEADB,AAEBBCBCBCA.DAADCDABCEBBAADADBDDDCCBDAEDBCDBE,DDCDCEDCDCACADDADBCBAACBCEBCBBABCDADCDACDDAEC,DEBCEDEABCBEEDDCCCBBDBDCABDBDECACEDDCBECDECEC
210055375652,EBEDCCBDACACBBBBDBCCDEAADEBECEBABABDDEACCCEDB,EAAABEDDBAECBBBBEDDEABCCECADAAEEDDEACEBCAAAEB,DECDBDEBCACADEEADDACACCBCBEECDBAADBCBDCEEDCBA,EEACDAABDCCBEDBDCECDBAEEBDCBADEECDBAEDCCBBCAA
210055044200,,CECAAEEDDECBAADBCBACEACCEDDDDDEBEACDEBCDBDCCE,BDBEDAABDEEDBDDDCEEAEBCDCAEDBEEDCACDBAEADCCCE,
210057076472,,AEACBCDADBDBCDEBAACDBCCEBACBCBDBADBCEBCEADCAA,AADEECDBDABAEDCAEBDAECEBBCCEEBBCBDDADBDADDAEC,
210055724810,BBDABCCBDEECCBCCAAEBECACBCACDCDBDCDBEBBEEABDC,EBCAABDCDDEBACDECCACEBCCAADAAEDABBDAEDADBCBAD,DDBEDCDDBDEDBDDACBACCAAACAEABAEABADBEABCDBBCC,CCBACDDAADBBCEADABABCBACBAABBEDCBACBCCCCADCAB
210057745746,,,,
210055752411,ACECCBABECACBBCCCAEABABCCDBCBEABBABCEEBBCCBDA,EBDBBACBCCECBBCACEDBABACECDACBBDCDCABDBCAAADB,DEDEEEEBBAEACEBEDDCDEECADCBAADAADDECEBDBEEDBC,AAEAACABDBBCDBAEDDADEDCCCBAADBDDCEBDBDBCABBAE
210057981870,,,,
210055941940,DCECCBADBCDADADCACCCDDABDCDDADAD*ACECDDABABDA,EBABBBEDAECCBBBEBEDBABBADEDAACECBECDBCEBCAACA,DEDDBCEBCACACCDAADCDBCACABDECCAABDEABDCAECCBA,BBBDCCABDCCBE.ADCDEACBDCDCBBDAABDDECCDBAACACE
210057843192,ABBCECBCCAACBBCEAAACADBDBAECDADBDAAEECEACEBAC,EDCABDADBABADAABCEADADADAAAEEEECDBAADBBECAAEE,EEDDEDCBCAAAEADCEDADDECDACEAABCADDADACBDDEDCB,BCEAEDDBABCEEAADEAECECCBBBBEEDDBCBCEADBBBABAE
210056891323,EBDABDEABCBADEBEBCBBADBEDACCDAAAABACEBBDCCCBB,EEDCEEACDCACABBCAAECBCDEDEDEEBDEBBBDAECDECEAC,ABDAECCDDECCBACCBAAAEEECCDCEECCEEBDEDDBDDDEAC,DAECBCCCCDBCEDBEACCBBAECBABABCECCDBADDBECABBB
210056249756,EACCCEBCEBCCCCBCABBCBCCDEBBBACAADEDCEEADDABBB,CEABEDDBEDAAECCECCCBECDBAADBABDAEACDBBDDABECE,ECBEEBABADABBDEABBCCEEAECEBBDECABDCCAAADDAAEE,BBACACEDEBACCCAEBBDCEDDCBDACBCAADCBBECBEECCAC
210055270041,CDEDCCDAABDACCCBCEEBBBACBCEBAEBBCDBBDDEBECCBB,DBBCAADDCDCBBBCDABAACEBCADACAAABDADEAEBDAAACA,DABAACEBCADACAAABDADEAEBDAAACAAADEBCDEABABDBA,CCDBBBACACBCECCCCEBBBACBDBDBBBCAABBCBBCDCCAAD
210055443885,,,,
210057415239,,,,
210056722668,BDECDBCDDEAEDAEDCBADBDBCDEBAEBBCEEDDEBECEBADD,ABCBBAEDDCBECEDACEADBBCCDAEBAAEBCBDDEBABBDCEE,BCEEAAEADBDDBADEEAACEBCAABBDADCECACDDEBDDACAD,CBBCEADABABDCAEBBDBDECAEDABBCCDBDCEACDADEECCD
210057494403,CABDBDCABDDAADCDADCBBCCDABDECEEECBBCAABBEAEBE,EAECCBBACCEDCBDEDBACCEAABACAAAEDBACBAAEDCCABD,ECBAACEBAAAAAABAADDABBABAAAEEBCCEABAABDECDDCE,DBCDEAAEDCACBACCEDDAAEABCBDBCDBDBCBCEBBDBDEBA
210057158312,DEECCCCCDABDBCABBBADBABBDBAEAABBDDEBADECEBDCB,CEDAAABBDECBADDAAEABEBDCACEDADBABBCDECAEBEACD,CDBEDCAEBCBDBDCCABAAEEBEAACBBEACBACBACADDECCB,CBBCBDCEBCBCBEADDDDACBDDCECCACDCCCEBBBBCAECAC
210055729379,BCEDCBBBDEDCDBEACBEACBDCDBCACEBCCDAEDDDABACED,EDBEBCADCEEBADBDEEADABDCABAABBBADAEABDBBAAEDC,DECDBDCBCADCDEAEADCCECCBBCBEEABABDBCBCDEEECBB,BBEAACECDBCEBACCDAACCDBEBCBADCBECEBCEDBBDCDAC
210055307655,BDDBBADCDBDEEEEEBBCEABBDBCECECBAABEBDABBCDACD,DBECAEBCDCABDEBCAAAEBEDDBEACEBDEBADEAEDDABCAB,BDEDBCCCDCBADCCBACBAAEDDAADACAEEAAAABDBEEDBAA,CBDCCACCAECBCDDDBBABBDECEDECBDEECBCACDBEDACBB
210057352671,BDEBDCCDDBEECADCEADCEADBDCECDBABAAEBABAAEECBA,EBAAAABDCCABCABDCEABBECAAAADBDBBCDCBDCEABBBAB,CDBADDAEBDCCAAADCBAACABACADABBEEBADCBEBADECCB,BDDDCBAACC.BBDCCDABCCEAD.DCBAEDCAADC.AEDEEBAC
210057304377,,,,
210055353770,,,,
210054806566,EADECABDADCCDCBCBAEDBECACBEDADEADBBBBEDDDABEC,ACABCEDADBABECBEDEEBCDDAAADDDBCAEACDEBCDCBBCA,DCBDEEABACABBABCBACCBAEECCBDDEAADBABAAADBCCCC,ABDCACEBEBEECCBEADDCDBCCCDBBBEDADDCBDBEDBBAAC
210056829868,ECEACBBBDECEAEAACBECEDBEECAEDEEEAAADACBCBEEAD,EECEEABDDBCBDCBADAAAECDDDDCECBDEBBDBACEDAAEAC,AAAAECCBDBCAADCDDCBAAECABAAAEBDBAEAAADBDDAEAB,BBDABDABAAEBEEEEAADAEDECDECCDADECAEAABDEDBCCE
210056120358,BBDACCAEACACDDECACCEBEBDECEEDDCBDDDEDBAAAEBBB,ECEBBEDEEDAAAECDCEEEACABAEDDAEBDDDEABCEDAAABB,CDDDDCECBABDCCEAADCCECEBBEAAACBABDECAEEBEECBD,BBECACABDACDEBBEBABCCAADCBCEEDBABDCECDCCBAAAE
210056201042,AADDDEBDBEDDCDDBBBDBCAEBCBBBADCABCDCCDBDDBCAB,DEABCBCACCBDEBBEABBCAEDCBEBECBCBCADCBBBDABACE,DCBBEEAAACABDDECEECABAEECCBBCAAEEDADACADBDCEE,BBDCDCBBEDACDDBBACEBCCDCABBACBDDCCCBBDCEDDBBB
210055769503,,,,
210055872734,EEDDDEBDBDCCDAACBEBCCECBCDBBADCEECCDDDCEADCCA,DEABCDDBECADECBEBACBCDDBAEECCEDDDCEDDBCDDCBCA,BDBDEEAAADBBBDBEBCCAAACEBCBDDEAAADBCBAADBDCCE,CBCAACDAEBACDBBCCADDCCCBBDBBBBAADADBCCCDBCDDD
210056600779,CDDDCCADABBCBCDECEBEADDACDECBABCDCEABACDDEECA,DBAABCBEBAECABCDCDCBACAEEAACEBABAEEAACBCAAABB,CABEAAEDCCDCDABACDDCECBDEADCACDABECDBCDACEBEB,CEEAECABDACEECDEBCABCDDBCBADECACDBCCABCDABCAC
210057615938,CDDCCCDABEACBECBCEECDDDDEDEECDABDACDAECCBEDAB,EABEBCDDBAECEDBACEEDACACCEDDBBBDDAEABAEDAAAEB,DECDBEDBCAECDDAAADACCCECDAAAACBABDECECABEECBA,BBEDACADDBCCBACCAEBDCAEDBBCAABBECDBBECBABBDDD
210054804653,ADCBBAAEEAEDEDECBBAEBDEDDBDCCCCACDCCADECCACEE,BBECDDBDDEACACECAAADDDDEDEBBEBCCBBEDAEADEBEAA,BDECDCCCDBCEBBCDBDAACECABACACAEBECCE*DDEDDBAA,DCDDDADEBDEECEBCBBBEBDEECBCDBAAAACBACDBECABAB
210057855963,,,,
210055864182,CEDDCECAABCCDCBDCCACBECACBAAAEBADDADECCEDABDC,DEABEEDDEDAAECEECAEBADEAAAEBEECAEACDBBCDDBACD,DCBDEEAAACBBBDEABCCBBEEECCBAECEAADCAABAEEDACC,BBAAECEBEEACBCABBDEEEDEABBBCBEAEDBECDBBCCBADC
210056298819,,,,
210054588555,DBDCCCDABCABBDDBCEDCCBEDCEABBADBBCBAEDBADDCAD,BBEDAADCAAAEADACCBACAEDCEEAEBCDAAAEDEDBABAADA,AEDEADEACEACBCCBCDAAECDBDEEDACECEABEABECBDDCC,EDAEDDCADBBDCEAEBAACBBDDCDCEBDBBECEADCBABEDBE
210055825110,AEDBCACDACCBADAEEADCACBCBACBCBCDCDBBADBEDCCCE,CBBCAEBCDAACABBDAAAABBDDADABABDEBBDBAEEDBCAAB,AADCECC.DCCCBECBACAAAECABACACCEDAACB.DBDBDBAA,DBEBABDECBEEDBCAABDCBDCBBAEABBCDDBDABCCBEADAD
210057103487,,,,
210056198105,,,,
210057310669,BDCDBAEDCDEBCEBBABEAECDECDCEDACACABCACAACADEB,EBEBBCEDECEBDBCDEBCCEBDDEECDBABDCEBDBDBCDBECB,BDECEBCDDBCBEEEBBABADCECDBEEBEBCEDAEBCBEBCBED,BBECDCCDBCDBDCEECCADCEDCADEBCDEECDEDBCDBBEDBE
210057400474,,,,
210057306622,ECCBAADAACEAECACDCDDACDBDACBDBBAABECBBAEADDDD,CAECEBEDAAADEDBDAAAEDADCAEBBDBEEBBECACEDADEAB,AACAECCEDCBBADCBDCA..........................,CADBBBACBEEDABBEDCDBBDEBABCCBAADBDDABDAEBACBE
210054503797,,ABDCBEBCCDABDCAABADBDCAEBDADBBAECABBDADECBDAC,BDEDDCCCDAAABDCBADBADE*DAAEAEAEBECEBCAEBDCADE,
210056047717,ADBEABCDAEAABDBABACCCBCDDEAEBEDCCABDBABECCEAB,BDCEBAEACECABAAEDDBAACAEBAECAEEBACCEADBAEAACC,CEBCBCDBCADADBAADDBAEAACEABADCDAAEBABAEBADCAE,BCEBECBEABCBEBACACEAEBCACDDBCBCCBEDECEBDBCDBE
210057929193,BBCDCEAAACDABACDEBEEABECBCBEAEBAECACEDBDCEAEE,DCBCEBECDAACADBDAAADBCDDADCBCBACCDDBBCADAACAC,BDEDBCCEDCCEACDBBBDABEBABADAECEEAAEAEEDDBDBAA,DAADCBABADADABADACBCDAEAEAEAACADECEABAAEEDBCB
210055814745,DBDEDCBCDAACBCEDACADEBEBACEACBEBADEBEDACEBCAC,CDDCEEDBDBBEDCEBAEAEDBDCEADCADAECDBCADEDBBCBA,ACDEACEEDEBDBDDACBEECDEBCDDEBEEC.ACBAEDEBDCDE,BDDCBDECCDBCBBDAACAEDCDBABCADEADBCDBBCDDBECAD
210057641426,,,,
210055679383,ACDCDEABADBCDCEAECBCADECECDCBDBBBDEEADBABDCCA,DBCAEEADEBDBEAAECEBBEBEBCEDCABAACEEADACDBDAAA,ECADBEAEAADDBBADAAEAAACECEACADADDCACBDEBADBAD,CCBCECADADBBEBAADEDAADCECDAEBEABBEDECAEDDBACE
210054511731,ADBEEAECEDCEABCCDDEEECDDCAEABDCBCBEBADDACCEBE,DEDCEBBCCCACADEACAEEDCDBEECAABDEBAEDACEDAEAAB,AAAAACCADADAACDBABEADEDABDDCECAABC.ACDBDCDBCE,BCCECDCDBDABDECDBAAACDCDEBBAAAAABBECBDABCACAA
210055452068,,,,
210054507685,,,,
210057945534,BDBCACCEDBBECEADABAAEBDACDEABDEDBCDBACACDAECB,AEDBABACBCBAACDBCEABBBDCCCADAAEAEECAEDBABDDCB,DDBEBCABBDBDBEDACDEAACEACADABEECBACABEBBDCACA,ADEBBDDEDCDBBEADAACBBBDBADDDDCEBACBADACEDEDDB
210055964947,CBDBCBACDDEAABDECACBEDBCEEABADBECEBBAADABABCB,EACADAAACADABBDDCEEDBAACDBDAECDADEAAEDBCDDAAB,BDDBBCEABDDADAAAADECBCCCBBAACEBADCECCEBBEDCCB,BEECACBADACBECCBAEAAEADEBCCEDBAACECADEAEDBCCD
210056048269,CDEACBABAEBCBBEEAACECEECECEECDBDDACBCDDCBADDD,ECECCCCDBEECBEBDCADCABCAEBCCACDDDAEACDBDBAACA,CCEAADDBCABAABAAADEDBAAEABAAEABABBACCDDDEECDE,BDECEBABDABDEAADEEBAEDECDACABDABECEACAAEEACAE
210057653089,,,,
210057033320,ACBBACEBDEDACEBABDBAADCEBCADBC*EAABACDDBADCEA,BEACEBBDDCACAABDAAABABBBADECBBBDADABABAACECBB,BCCDACCBDEACACDBADBAAECABAAAEAEBAACEABDEEDBEA,CBABACDACEAAEDACCCBCCADAEDBBCBCDBBAECACBABDBC
210055092923,,,,
210057677350,ECCABAACACEDBDCEECDAADBECBECDDABABBCEDACABCDD,DDACBCEBDAADCABDDAEECACEACBEABBDBECDAABDECBAC,BEEBDACADADCACCADBCADBEAAAAABBEAAADBEEAADCEAA,DCABEABCADEDDBECBDAEDDCBEBABDCEEACEBEDABCEBEE
210056734487,AADBBBACACDBBACDECEDBCBDCBCCBECAABCBBDEAABBCE,BBDCABEEDCACCDEAAAABEADCAEBBEBAECBDDAEACADEAB,BDEEDCCCDACABCCBBCAAEEEABAEAECEBECAAACDDADEAA,DADADAABBECDDBCCDADABDBDABCBBCCDBCCABDCBCACCB
210055858951,,,,
210057450655,DECACBCDECBBCDABBDADCCDECACEEABBADBABDBDCCEAE,EBADDDEDADCAEADCEAEBBCBEBEECAAACCEEEAABDACAAC,ABCEECCACACBDECAEEEABBAABACAADEBADCBEBDAADEAA,ECCDDBEDABCBDEBAACBEDADDAABDDDDECDEADDBBCBCBD
