student_id,TP_SEXO,TP_COR_RACA,IN_TREINEIRO,TP_ESCOLA
210056846360,F,3,0,2
210056757012,F,3,0,3
210056618733,M,1,0,2
210055042899,M,1,0,1
210054933319,F,1,0,3
210057932604,F,4,0,1
210056958680,F,0,0,1
210054906915,M,5,0,1
210055877912,F,3,0,2
210056082598,M,1,0,3
210054573055,M,3,0,1
210056602161,M,3,0,2
210057584087,M,3,0,1
210056047671,F,1,0,3
210057342133,F,3,0,2
210054968017,M,3,0,1
210055955153,M,1,0,3
210057413265,M,3,0,1
210055223380,F,3,0,2
210054635178,F,1,0,1
210055370502,F,3,0,2
210057615900,F,3,0,2
210054741464,M,3,0,2
210055566124,M,2,0,1
210056556527,M,5,0,2
210055146582,M,1,0,3
210055791435,M,1,1,1
210056623086,F,1,0,2
210056949386,F,1,0,1
210057046197,F,1,0,1
210055009979,F,1,0,2
210057064710,M,2,0,1
210057113478,M,1,0,3
210055336559,F,3,0,2
210056122140,M,1,0,3
210056971600,M,1,0,1
210054727405,F,1,0,2
210056892064,M,3,1,1
210056689532,M,3,0,1
210057226660,F,1,0,1
210056968925,M,1,0,1
210054751849,M,3,0,2
210057890490,M,1,0,2
210057488036,M,3,0,2
210056297560,M,1,0,2
210057732311,F,1,0,2
210055188861,F,3,0,1
210057220229,F,3,0,2
210055381412,M,1,0,1
210055895742,F,3,0,1
210055609391,F,3,0,2
210057995442,M,3,0,1
210056731686,M,3,0,2
210054942047,F,3,0,3
210057161019,M,2,0,2
210055905988,F,3,0,1
210054844562,F,3,1,1
210056036468,M,3,0,2
210057677404,F,2,0,2
210057140166,M,3,1,1
210057682484,F,1,0,1
210054500477,F,1,0,2
210054486429,F,3,0,2
210057588280,F,3,0,1
210054618143,M,3,0,1
210057128571,F,3,0,2
210056331113,F,1,0,1
210057157160,F,3,0,2
210057176282,F,1,0,2
210055151900,M,1,0,2
210057237037,M,1,0,3
210057690273,M,3,0,1
210056160465,F,3,1,1
210054928340,F,3,0,1
210057859583,F,1,0,1
210056101850,F,1,0,3
210057623707,F,4,0,3
210057736481,F,3,0,1
210057362006,F,3,0,2
210057496038,M,3,0,1
210054515434,F,1,1,1
210057148891,M,3,0,2
210056104620,F,3,0,2
210057779813,M,2,0,1
210056469704,F,1,0,2
210057915915,M,2,0,1
210057070624,M,3,0,1
210055649755,M,1,0,2
210055234094,F,3,1,1
210057579225,M,3,0,3
210055155289,M,2,0,1
210054956100,M,1,0,1
210054485531,M,3,0,1
210054889432,F,1,0,3
210056901997,M,1,0,1
210057999878,M,1,1,1
210056747762,F,3,0,1
210054944739,F,1,0,1
210055862101,F,1,0,3
210057085078,F,1,0,2
210055983415,M,1,0,3
210057240072,M,3,0,1
210054488538,M,1,0,1
210056277554,F,1,0,3
210055138015,F,1,0,1
210056876597,F,1,0,2
210057602035,F,3,0,3
210056237815,F,3,0,1
210057872733,F,3,0,1
210054667157,F,1,0,2
210055681979,F,3,0,1
210054716407,M,1,0,2
210056523651,F,1,0,1
210055806945,F,1,0,1
210055239121,M,1,0,2
210057965604,F,1,0,1
210054493656,F,2,0,1
210054980589,F,3,0,1
210054609616,M,3,0,1
210056892819,M,1,1,1
210054579570,M,1,1,1
210054784703,M,4,0,2
210054895940,M,1,0,2
210055655526,F,1,1,1
210057516606,F,2,0,1
210057948489,M,1,0,3
210057200883,F,1,0,2
210057940826,F,3,0,2
210057070676,F,0,0,1
210057138709,F,3,0,1
210055034776,F,2,0,1
210057366174,F,1,0,1
210054756788,F,1,1,1
210057642576,F,3,0,1
210054529073,M,1,0,2
210055251952,F,1,0,1
210057529508,M,3,0,3
210055292379,F,1,0,3
210055870200,F,1,0,3
210056462341,M,1,0,1
210054968259,F,3,0,2
210056753946,F,1,0,1
210057148053,F,3,0,1
210055545506,M,3,0,1
210057302758,F,3,0,2
210057441403,F,1,0,1
210057054873,M,3,0,1
210055577291,F,1,1,1
210054781640,F,3,0,3
210057842581,F,3,0,2
210055681241,F,2,0,2
210056691737,F,2,0,3
210054691029,F,3,1,1
210055742929,F,0,0,1
210055484490,F,3,0,1
210055538200,M,1,0,2
210054738668,M,1,0,1
210057591507,M,3,0,2
210055186475,F,1,0,2
210054974548,F,3,0,1
210054931020,M,3,0,2
210057818290,F,1,0,1
210056090176,F,1,1,1
210056624094,M,1,0,1
210056345474,M,1,0,3
210055319491,M,3,0,1
210057958407,F,3,0,2
210055388070,M,1,0,3
210055317109,F,3,0,1
210055535676,F,3,0,1
210056146592,M,3,0,1
210056228926,M,1,0,1
210057533553,M,1,0,3
210057330692,M,1,1,1
210056782765,M,1,0,1
210055601563,F,2,0,2
210056285863,F,1,0,2
210054859579,M,3,1,1
210057902317,M,1,1,1
210057047048,M,1,0,2
210055421270,M,2,1,1
210055138909,M,1,0,2
210054527815,M,1,1,1
210055298767,F,1,0,2
210058005748,F,1,0,3
210056000824,F,1,0,3
210056498162,M,3,0,2
210055851116,M,1,0,1
210057640001,F,4,0,2
210056621958,F,1,0,2
210055406677,M,3,0,2
210055578428,F,1,0,2
210057415510,M,1,0,1
210057247537,F,1,0,1
210056840207,F,1,0,2
210055581799,F,1,1,1
210055964734,F,3,0,1
210056082106,M,1,0,3
210057552553,M,3,0,1
210057161857,M,1,0,1
210054508348,M,1,0,1
210056281191,F,1,1,1
210056730776,F,3,0,1
210057135370,M,3,0,2
210056200324,M,2,0,2
210057425635,M,1,0,2
210055470564,F,1,0,3
210055862371,F,1,0,1
210055736165,F,1,0,1
210055326115,M,3,0,1
210055720240,F,2,0,1
210057776881,F,0,0,1
210057500996,F,1,0,3
210054491863,M,3,0,1
210055171466,F,3,0,3
210055868404,M,3,0,1
210055358603,M,3,0,1
210056211282,F,3,0,1
210056810472,M,3,0,2
210057200580,M,1,0,1
210055619539,F,3,0,1
210055035136,M,2,0,2
210056716987,M,1,0,1
210057597887,M,1,0,3
210056728796,F,1,0,1
210056103256,F,3,0,1
210055966045,M,1,0,3
210055856357,F,3,0,1
210054603628,M,1,0,1
210054604268,F,1,0,1
210057033627,F,3,0,1
210057119320,F,3,0,3
210055525500,M,1,0,3
210057330537,F,2,0,3
210057796755,F,3,0,1
210054755047,M,1,0,1
210057836930,M,1,0,3
210055275065,M,3,0,1
210054506625,M,2,0,1
210056216669,M,1,1,1
210057124505,F,1,0,1
210055607685,M,3,1,1
210055600710,M,4,1,1
210056424126,F,3,0,2
210055615061,F,1,0,1
210056709668,M,3,0,1
210056527224,F,3,0,2
210055993863,F,1,0,1
210057933483,F,3,0,2
210054539259,M,3,0,2
210054813126,F,1,0,1
210056567614,F,3,0,2
210055023050,M,3,0,1
210057586169,M,3,0,2
210055860016,M,3,0,1
210057414251,M,3,0,1
210056954544,F,3,1,1
210054865004,M,3,0,3
210057173796,M,1,0,1
210056331048,F,3,0,1
210057829113,M,3,0,1
210056962932,M,1,0,1
210054668986,F,1,0,1
210057216480,F,1,0,1
210055179405,F,3,0,2
210056837985,M,3,0,2
210057300222,F,1,0,1
210055587290,F,1,0,2
210056372685,F,1,1,1
210057610202,F,1,1,1
210057231879,F,2,0,1
210055754537,F,1,0,1
210056027026,F,1,0,3
210056146733,M,3,0,2
210055538774,F,3,0,2
210056173180,M,3,0,1
210056164925,F,3,0,3
210054628927,M,3,0,2
210054571536,F,2,0,2
210055571016,M,3,0,1
210054490593,M,1,0,1
210057094439,M,2,0,2
210055470497,F,1,1,1
210055775756,F,1,0,1
210056252368,F,1,0,2
210057428836,M,1,1,1
210056745979,M,3,0,2
210054491302,M,3,1,1
210056895763,F,1,0,3
210054858349,F,1,0,2
210054921118,M,3,0,1
210054684366,F,1,0,2
210057618728,M,1,0,1
210056788507,F,3,1,1
210054963418,F,1,0,1
210055469609,M,3,0,1
210055761376,M,3,0,2
210056213844,F,0,0,1
210055186345,F,3,0,1
210057638293,F,1,0,1
210055530055,F,1,0,1
210057976675,F,1,1,1
210055784292,F,2,0,1
210054575752,M,3,1,1
210057449834,M,1,0,1
210057769389,M,3,0,1
210056846759,M,1,1,1
210055523921,M,3,0,1
210056365341,F,1,0,1
210055383536,F,3,0,2
210057602202,F,1,0,1
210055724934,F,3,0,2
210055971706,M,1,0,1
210057343942,F,1,0,2
210057858886,F,1,0,1
210055643307,M,1,1,1
210056138203,F,3,0,1
210055432023,M,3,1,1
210057492396,M,1,1,1
210057981876,M,1,0,3
210056259618,M,2,0,2
210055054466,F,1,0,2
210055331659,F,4,0,3
210057930395,F,1,0,2
210055433396,F,0,0,1
210055582986,F,1,0,2
210055964239,F,1,0,1
210056148208,F,3,0,1
210054830924,M,2,0,2
210057032053,M,3,0,1
210057756722,F,1,0,2
210055428243,M,1,0,1
210056698604,F,1,0,2
210054669641,M,3,0,3
210054981692,M,1,0,3
210054610007,M,3,0,3
210055364483,M,3,0,1
210056841984,M,3,0,2
210057649776,F,2,0,2
210057350557,M,3,0,2
210054733226,F,3,0,2
210054495176,M,1,0,1
210055924114,F,1,0,2
210056843944,F,1,0,1
210055409907,M,0,0,1
210054498983,F,3,0,1
210055276656,F,3,0,1
210057161058,F,3,0,1
210057493700,F,3,0,2
210055342975,F,1,1,1
210057202714,F,3,0,1
210054551324,F,3,0,1
210057882543,F,1,0,1
210054935572,M,1,0,1
210054683550,F,1,0,1
210057944191,M,3,0,2
210057043688,F,1,0,2
210055189419,F,1,0,1
210055725497,M,3,0,1
210056138071,M,3,0,2
210054568804,F,3,1,1
210056777626,M,1,0,3
210056813176,F,2,0,1
210055247357,F,1,0,1
210055895805,F,1,0,1
210057668103,M,1,0,2
210056709490,M,3,0,1
210055260611,M,2,0,1
210057869950,M,1,0,1
210056588249,F,3,0,2
210056238169,F,1,0,1
210054686428,F,1,0,3
210055158189,M,3,0,1
210057529387,M,2,0,2
210057679454,M,3,0,1
210055298161,M,1,0,2
210055598986,M,1,1,1
210057346540,F,1,0,2
210055719346,M,3,0,2
210057142249,M,4,0,2
210054720348,F,1,0,1
210055256432,M,1,0,2
210057231857,F,1,0,2
210056052307,M,3,0,2
210056263538,M,3,0,1
210057866261,M,3,0,1
210056311417,M,3,0,1
210056837436,F,3,0,2
210055783072,M,2,0,1
210055733111,F,3,0,2
210055006762,F,1,0,3
210057826226,M,3,0,1
210055246349,F,1,0,1
210055379656,M,3,0,2
210054617068,M,3,0,1
210055852477,M,1,0,1
210055875684,F,0,0,2
210057687966,F,3,0,1
210054517805,F,3,0,1
210057587682,M,1,0,1
210055576937,F,1,0,1
210054616882,F,1,0,2
210057049734,F,3,0,2
210054563334,M,1,0,1
210055409845,M,3,0,2
210056696875,M,0,0,1
210054551787,F,1,0,1
210055225375,F,2,0,1
210057175932,F,1,0,3
210057682706,M,1,1,1
210055071123,M,1,0,2
210056986068,F,1,0,1
210055419680,M,2,0,1
210057002810,F,1,0,2
210054480460,F,3,0,1
210055421705,M,3,0,2
210055776405,F,1,0,3
210055368402,F,1,0,1
210056613232,M,3,1,1
210054591223,F,1,0,1
210057233487,M,1,0,3
210057145456,M,3,0,2
210054943934,M,3,0,3
210056600964,F,3,1,1
210056301230,F,1,0,2
210057599304,M,1,0,1
210056388727,M,1,0,1
210055594445,F,3,0,2
210054507272,M,3,0,2
210057166154,M,3,0,1
210055936960,M,1,0,2
210054875163,F,3,0,3
210057059927,F,3,0,2
210056371659,F,1,0,1
210054488173,F,3,0,2
210056786335,M,1,0,2
210057511024,F,3,1,1
210057514793,F,1,0,1
210055446486,F,1,0,1
210057784946,M,1,0,2
210054500892,M,2,0,2
210056152939,F,1,0,3
210057589294,F,3,0,1
210057188959,F,1,0,2
210055902469,F,2,0,1
210055559996,F,0,0,3
210055426188,F,3,0,3
210057797566,F,1,0,3
210055434553,F,3,0,2
210057470438,F,1,1,1
210055233855,F,2,1,1
210057805441,M,3,0,1
210057586539,F,1,0,1
210056742184,M,1,0,2
210055968334,F,1,0,1
210055614337,F,2,0,1
210054631291,M,3,0,1
210056223230,M,1,0,2
210054961005,M,3,0,2
210054527885,M,3,0,1
210056357313,F,3,0,1
210055884313,M,1,0,1
210055677611,F,3,0,1
210054849058,M,3,1,1
210056399563,F,3,0,1
210055434343,F,2,0,2
210056813200,F,3,0,2
210057869808,F,1,1,1
210055317529,M,2,1,1
210056585437,M,2,0,2
210057619028,F,3,0,3
210054481089,F,0,0,1
210054782572,M,3,0,3
210057781858,M,1,0,3
210055299980,F,1,0,3
210057424457,F,2,0,1
210056351720,F,3,0,1
210056018012,F,2,0,1
210055934889,M,1,0,2
210054571403,F,3,0,1
210057167857,F,2,0,1
210056746091,F,1,0,2
210057121710,F,3,0,1
210057190687,M,1,0,1
210055936988,M,3,0,1
210055150490,F,1,0,2
210054499709,F,0,0,1
210055898741,F,1,0,2
210055966155,F,3,0,1
210056694683,M,3,0,1
210056392085,M,1,0,1
210057482803,F,3,0,2
210057159870,M,3,0,2
210055582081,F,1,0,2
210055140383,F,3,0,1
210054593018,M,1,0,1
210057512253,M,0,1,1
210056258743,M,3,0,2
210055129552,F,1,0,1
210057079303,M,1,1,1
210057625108,F,2,0,2
210057781769,F,3,0,1
210055477064,M,1,0,2
210055274341,F,3,0,2
210055298233,M,1,1,1
210055373232,M,1,0,3
210056312115,F,2,0,1
210056357667,F,2,0,1
210057960501,F,3,0,1
210055009540,F,1,0,2
210055712123,M,3,1,1
210056141051,M,3,0,2
210054609918,F,1,0,1
210056627576,M,3,0,1
210055216560,M,3,0,1
210055867600,M,1,0,2
210055598574,M,1,1,1
210057134218,F,3,0,1
210055898372,F,3,0,2
210055218381,F,3,1,1
210056595742,F,1,0,1
210057722785,F,1,0,1
210057473917,M,3,0,2
210057840698,F,1,0,2
210054745241,M,3,0,2
210055111993,F,2,0,2
210056099762,M,1,0,1
210054968349,M,1,0,2
210058007385,F,3,0,2
210055616004,F,3,0,1
210057930229,M,3,0,2
210055909426,F,1,0,1
210054703710,F,3,0,3
210055205089,M,3,0,1
210056724414,M,1,0,3
210054688308,F,1,1,1
210057107036,M,3,0,1
210057813644,M,3,0,1
210055994942,M,1,1,1
210056367638,M,3,1,1
210058003258,M,3,0,1
210055212190,M,3,0,1
210055940787,F,4,0,1
210056662332,F,2,1,1
210054836424,F,1,0,2
210056167428,F,4,0,2
210055331355,F,1,0,3
210055894588,M,1,0,2
210057477417,M,0,0,2
210056985735,F,1,0,3
210056022979,F,2,0,1
210055887077,F,3,0,1
210057414775,M,1,0,1
210055355159,F,1,0,2
210054670147,M,3,0,1
210054485781,F,2,0,1
210055078197,M,3,0,1
210056217564,F,3,0,1
210054506159,M,1,0,1
210057047745,M,3,0,2
210054603729,F,1,0,3
210055941311,F,1,0,3
210055571275,F,1,0,1
210057065742,M,1,0,3
210056708252,M,3,0,1
210054666573,F,1,0,1
210057584488,F,2,0,1
210055617812,F,3,0,1
210057329382,M,1,0,2
210056404154,M,3,0,1
210057775470,M,2,0,1
210056708164,M,1,0,2
210056022020,M,1,0,2
210056362082,F,3,0,1
210055192510,F,3,0,2
210057843470,F,1,1,1
210056837108,M,1,1,1
210054831998,M,3,0,1
210057643781,M,2,0,2
210057134573,M,1,1,1
210056178772,F,1,0,2
210055632956,M,1,0,1
210056860862,M,1,0,1
210057438438,M,3,0,1
210054492251,F,3,0,1
210055687715,M,1,0,1
210056119847,F,4,1,1
210056670357,F,3,0,2
210055010451,M,3,0,2
210055858029,F,3,0,1
210057951474,M,1,0,1
210056123457,F,1,0,2
210054581340,F,5,0,1
210057130798,F,1,1,1
210055386820,F,2,0,2
210057763216,F,2,0,1
210055016912,M,3,0,2
210055874678,F,1,0,2
210056708581,M,0,0,1
210057860809,F,1,0,1
210056324360,M,2,0,1
210055318196,F,3,0,2
210057271478,F,2,0,1
210057044610,F,3,0,1
210055187081,F,3,0,1
210057748944,F,3,0,2
210057507843,F,1,0,1
210056292996,M,1,0,2
210054813534,F,3,1,1
210054520383,F,3,0,1
210054714783,F,1,0,1
210054885758,F,3,1,1
210056701248,F,3,0,1
210056695201,M,3,0,2
210054941770,F,1,0,1
210056991002,F,1,0,1
210056854676,F,0,0,2
210056784553,M,3,0,1
210056558759,F,1,0,2
210054495938,M,1,0,1
210057092323,M,1,0,3
210055957834,F,1,1,1
210056451567,M,3,1,1
210054582548,M,1,0,2
210056462702,M,3,0,1
210057039467,M,3,0,2
210056743368,M,3,0,2
210056987832,M,1,0,1
210055113781,F,0,1,1
210057447068,F,2,0,1
210054683289,F,3,0,1
210057657338,F,2,0,1
210056185206,F,3,0,1
210055357682,M,1,0,3
210057413340,M,1,0,1
210056925837,F,3,0,1
210055927110,M,1,0,2
210055173217,M,3,0,2
210055528609,M,1,0,2
210055838820,F,3,0,2
210054632164,F,1,0,1
210054583956,M,3,0,1
210057242591,M,3,0,2
210055026103,M,3,0,2
210057797551,F,1,0,3
210057857429,M,1,0,1
210055711097,M,1,0,2
210054605135,M,1,1,1
210054874895,M,1,0,2
210054547024,F,1,0,1
210055381870,F,3,0,2
210057486165,M,3,0,1
210056900203,F,2,0,1
210056556707,M,1,0,2
210055080336,M,1,0,2
210056834569,M,1,0,3
210055158006,F,1,0,3
210056151509,F,3,0,1
210054986383,M,3,0,2
210056317809,M,1,0,1
210055023216,M,3,1,1
210057235942,F,3,0,1
210055683071,F,3,1,1
210055966012,F,1,0,2
210057126068,M,3,0,2
210054593110,F,0,0,2
210054945676,M,1,0,1
210054505574,M,3,0,1
210054563141,F,1,0,1
210054867274,M,3,0,2
210055474893,F,3,0,2
210056316559,F,3,0,1
210055469592,M,1,0,2
210057247030,F,2,1,1
210056476000,F,1,0,2
210057675225,M,1,0,2
210057344511,M,1,0,2
210054700257,F,3,0,3
210055821119,M,2,0,1
210057155077,F,4,0,2
210057645643,M,3,0,2
210055758913,F,2,0,3
210057440974,M,1,0,1
210054663095,M,1,0,2
210055091121,F,1,0,2
210055097560,M,3,0,1
210056561119,F,1,1,1
210056739343,M,2,0,1
210056835162,F,1,1,1
210057276798,M,1,0,1
210054780132,M,3,0,2
210055878941,M,3,0,1
210056976520,M,3,0,3
210055406684,F,3,0,2
210054984493,F,1,0,2
210056978220,F,1,0,2
210056898069,F,3,1,1
210057984203,M,3,0,3
210055578076,M,1,1,1
210056135795,F,3,0,1
210054660603,F,3,0,1
210057323980,F,4,0,1
210055983282,M,1,0,1
210057201452,F,1,0,2
210056902846,M,1,0,3
210056905545,F,1,1,1
210054795271,M,3,0,2
210057505742,F,2,0,1
210055136497,M,3,0,2
210057061774,M,3,0,1
210056472937,F,1,0,3
210056804864,M,1,1,1
210055567087,M,1,0,2
210054887192,M,1,1,1
210057582283,M,1,0,1
210054780382,F,3,1,1
210054945756,F,1,0,1
210057977797,F,1,0,1
210057333915,F,3,0,1
210056324657,F,3,0,1
210057590942,M,3,0,1
210054610448,M,4,0,1
210055910940,M,3,0,1
210057160980,F,1,0,1
210057707398,M,2,0,1
210054666183,M,1,0,1
210057936373,M,2,0,2
210056358309,F,3,0,1
210056316236,F,3,0,1
210054868902,F,2,0,2
210055423419,F,3,1,1
210054558211,F,1,0,2
210057688867,M,3,0,2
210057176479,M,1,0,1
210055242812,M,1,0,2
210055843336,M,1,0,1
210055306528,M,2,0,1
210057443975,F,1,0,2
210057724285,M,1,0,3
210054571027,F,1,1,1
210054746076,F,0,1,1
210055624612,M,3,0,2
210055443596,F,2,0,1
210057497152,M,3,0,2
210055394236,F,3,0,1
210057447128,M,1,0,1
210056444286,F,3,0,2
210056979970,M,2,0,1
210056227948,F,0,0,1
210057161337,M,3,0,2
210054568411,F,1,0,1
210054485263,M,0,1,1
210056226038,M,3,0,1
210055532247,M,1,0,3
210055324404,M,1,0,3
210057927009,M,3,0,2
210055925748,F,1,0,1
210054495188,F,4,0,2
210056365571,M,3,0,1
210055373301,F,1,0,2
210056469631,M,4,0,1
210054489149,F,3,0,1
210057703934,M,3,0,1
210057919685,M,3,0,1
210055721074,M,1,0,3
210056124133,F,1,0,3
210056525805,M,3,0,2
210057722578,F,3,0,2
210056665266,F,1,0,3
210057667108,M,3,1,1
210057606763,F,1,0,2
210055073880,M,2,0,1
210056321544,M,3,0,1
210056817171,F,1,0,2
210057393251,M,3,0,1
210056251197,F,2,0,2
210056444610,M,3,1,1
210055927586,M,1,0,1
210057262453,F,1,1,1
210057297052,F,1,0,1
210056223320,F,1,0,1
210056643027,F,3,0,3
210057762951,M,1,0,1
210056176426,F,1,0,2
210056860861,M,1,0,1
210056588793,F,1,0,2
210054753298,F,2,0,2
210055935827,F,3,0,1
210056661618,M,1,0,2
210054850564,M,2,0,1
210055998825,F,1,1,1
210056421787,F,2,0,2
210057085127,F,3,0,2
210055795974,M,3,1,1
210056316321,M,1,0,1
210057155905,F,1,0,1
210057261819,M,3,0,2
210055130135,F,1,0,2
210054611202,M,3,0,2
210056820375,F,2,0,1
210054502330,F,3,0,2
210054671981,M,3,0,2
210055251929,F,1,0,2
210056177565,F,1,0,1
210057173735,F,3,0,2
210057177479,M,1,0,1
210054769759,M,4,0,2
210055658976,F,1,0,3
210057803813,F,2,0,2
210054669609,F,1,0,2
210055186310,M,1,0,2
210055185439,F,2,0,1
210057101185,M,1,0,1
210054505766,F,3,0,1
210057189026,F,1,1,1
210054724182,M,3,0,1
210056504705,M,1,0,1
210054987352,F,1,0,3
210056825991,F,1,0,2
210055947678,M,3,1,1
210057400085,M,1,0,3
210057254843,F,3,0,2
210055076630,F,1,0,3
210057726021,M,2,0,1
210055298872,M,1,1,1
210057601915,M,1,0,2
210056703365,M,1,0,3
210055480941,F,2,0,2
210057265891,F,2,0,1
210056594088,M,1,0,2
210057064827,M,3,0,1
210057646530,F,2,0,1
210055445848,M,3,0,1
210057223284,M,3,0,2
210056783364,M,3,0,1
210057288782,M,2,0,2
210057596400,M,3,0,2
210057617970,M,3,0,3
210055452178,M,3,0,1
210056796890,F,2,0,1
210055207902,F,3,0,1
210056848924,M,1,0,3
210056367249,M,1,0,1
210054805932,F,3,0,1
210057189942,F,3,0,1
210054565539,F,1,0,2
210054515931,F,3,0,2
210057382545,F,1,1,1
210056681007,F,2,0,1
210054882138,F,1,0,1
210057154598,M,3,0,3
210057625522,F,1,0,1
210055656397,M,3,0,1
210054630032,F,3,0,2
210056422267,M,3,1,1
210055670600,F,1,1,1
210056380570,F,3,1,1
210055419919,M,2,1,1
210057088204,F,1,0,3
210055537171,M,1,0,1
210055800136,F,2,0,3
210055012863,F,1,0,1
210054952028,M,3,0,1
210054979820,M,1,0,1
210058023674,F,1,1,1
210054511204,F,3,0,1
210057862727,F,2,0,2
210054803410,F,3,1,1
210055811134,M,3,0,2
210056982100,F,2,0,1
210057656479,M,1,0,2
210056400582,M,1,0,3
210055352474,M,1,0,1
210056325430,M,1,0,1
210055315741,F,3,0,1
210054960278,M,2,1,1
210057064675,F,1,0,1
210056798490,M,5,0,1
210055065756,F,3,1,1
210056353870,M,2,0,1
210055116739,M,3,0,2
210055442512,F,1,0,1
210056668431,M,3,1,1
210057218175,M,3,0,1
210055214561,M,2,1,1
210056037110,F,4,0,2
210057679836,F,3,0,1
210055980897,F,3,0,1
210056948778,M,1,0,1
210055043489,M,3,0,1
210056116287,M,3,0,2
210056971614,F,2,0,1
210057202430,F,3,0,1
210056676823,M,1,0,3
210058021289,F,2,0,1
210057256190,F,2,0,2
210055288909,M,3,0,1
210055853765,F,3,0,1
210057579500,F,1,1,1
210056753707,F,1,0,2
210056105231,F,1,0,3
210054990063,F,3,0,1
210057183048,M,0,0,2
210055645087,M,3,0,2
210054496664,M,2,0,1
210057263103,F,3,0,2
210056678154,M,2,0,3
210054868627,F,3,0,1
210055580012,F,1,0,3
210054641963,M,3,0,2
210055179168,F,2,0,1
210057163452,F,3,0,1
210054563525,F,3,0,2
210057818325,F,3,1,1
210056339132,F,2,1,1
210054815827,F,2,0,2
210056191030,M,1,0,3
210057417944,M,3,0,1
210056717105,F,1,0,1
210055423732,M,1,0,2
210057146429,F,3,0,1
210055474419,M,3,0,2
210055293962,M,5,1,1
210055501537,F,1,0,3
210057860954,F,1,0,2
210056303522,M,3,1,1
210057436338,F,1,1,1
210055005697,M,1,0,1
210056375390,F,3,0,1
210056736954,M,1,0,3
210054561911,F,3,0,1
210055568246,F,1,0,2
210057682043,M,3,0,1
210056365816,F,2,0,1
210057055834,M,1,1,1
210055514898,M,3,0,1
210056747757,F,3,1,1
210055042636,M,0,0,1
210057304246,F,3,0,3
210056092743,M,1,0,3
210057673345,F,3,0,1
210057668121,F,1,0,1
210055171531,M,1,0,1
210057001724,F,1,0,3
210057135707,M,1,0,3
210054967584,M,1,0,1
210056629111,M,1,0,2
210055954063,F,1,0,2
210056443188,M,1,1,1
210056535373,F,1,0,2
210054832812,M,1,0,2
210055294510,M,3,0,2
210057788436,F,3,0,1
210057628597,F,3,0,2
210056035289,M,1,0,1
210056216992,M,1,1,1
210056722598,F,3,0,1
210054576204,M,1,0,2
210055846255,M,1,1,1
210054503410,M,3,0,1
210055756040,M,3,0,2
210055530049,M,1,0,1
210056169081,M,3,0,2
210055163109,F,3,0,2
210054765529,F,5,0,1
210057485941,F,1,0,1
210055217623,M,2,0,2
210055535884,F,1,0,1
210055769962,M,1,0,2
210054762077,F,3,1,1
210055634683,M,3,0,1
210055721141,F,3,0,1
210057508290,F,3,0,1
210054509419,F,3,0,1
210055518119,M,3,0,1
210054961177,M,1,1,1
210055003419,M,1,0,2
210055630977,F,3,0,2
210058019067,F,2,0,3
210055361181,M,1,0,2
210056969505,M,2,0,2
210054627723,F,3,0,2
210055285018,F,3,0,1
210056965308,F,3,0,2
210056817104,M,3,0,2
210057984880,M,0,0,2
210056133446,F,3,0,2
210057230561,F,3,0,3
210057808763,F,1,1,1
210057148925,M,0,0,1
210055346402,M,3,0,1
210057333584,F,1,0,2
210055074571,M,1,0,1
210054528886,M,2,0,1
210054892582,F,1,0,1
210057152791,F,3,0,3
210056617483,M,3,0,1
210057721565,M,3,0,3
210056575557,M,2,1,1
210055662145,F,2,0,1
210055118221,M,3,0,3
210056080947,M,1,0,2
210055234712,F,3,0,2
210056605121,M,3,0,2
210056956272,F,1,0,2
210055450218,M,3,0,1
210057928797,F,3,0,2
210054859900,F,1,0,3
210054834603,M,3,1,1
210055564566,F,1,0,2
210055323770,M,1,0,1
210056224827,F,3,0,3
210055713135,F,3,1,1
210056065814,F,1,0,1
210056239423,F,1,0,1
210057408438,F,1,0,3
210054634833,F,3,0,1
210055732917,F,3,1,1
210057604263,M,1,0,2
210056357537,F,3,0,1
210056837126,F,3,0,3
210055843317,M,1,0,1
210054500324,F,1,0,2
210056441525,M,2,0,2
210054670140,F,3,1,1
210056042973,M,1,0,2
210055977390,F,2,0,1
210055784512,F,1,0,1
210058003006,M,1,0,2
210055251369,M,1,0,2
210057630024,M,3,1,1
210056954893,F,3,0,1
210056918574,F,1,0,2
210056493296,M,1,0,1
210054498396,F,3,0,2
210054843980,M,1,0,3
210054901311,F,1,0,1
210054973387,F,3,1,1
210054532127,F,1,0,3
210057682813,F,3,0,2
210054611678,F,1,0,1
210055193392,F,1,0,1
210056747334,F,3,1,1
210054627343,M,3,1,1
210054989480,M,3,0,1
210055508044,M,3,1,1
210056869866,F,3,0,1
210054930275,M,3,0,2
210057076933,M,1,0,2
210055808513,M,1,0,1
210057640192,F,4,0,2
210057127714,F,1,0,1
210056708998,F,3,0,3
210057496552,F,3,0,1
210057487587,M,3,0,2
210057391445,M,3,0,2
210056978075,M,1,0,1
210055840585,F,1,0,1
210055669708,F,3,0,1
210055628546,M,3,0,1
210056832469,F,5,0,2
210054741882,F,2,0,1
210056169076,M,1,0,3
210055008771,M,3,0,1
210057781267,F,1,0,1
210057352830,F,1,0,1
210057027872,M,3,0,2
210056414798,M,3,0,1
210055204372,M,1,0,3
210056130727,F,3,1,1
210055706657,M,1,0,3
210054941743,M,3,0,2
210055939613,F,2,1,1
